document	label
the longer the movie goes , the worse it gets , but it 's actually pretty good in the first few minutes .	0
feels like the work of someone who may indeed have finally aged past his prime ... and , perhaps more than he realizes , just wants to be liked by the people who can still give him work .	0
puts a human face on a land most westerners are unfamiliar with .	1
another love story in 2002 's remarkable procession of sweeping pictures that have reinvigorated the romance genre .	1
if nothing else , `` rollerball '' 2002 may go down in cinema history as the only movie ever in which the rest of the cast was outshined by ll cool j.	0
the characters are based on stock clichés , and the attempt to complicate the story only defies credibility .	0
offers a persuasive look at a defeated but defiant nation in flux .	1
thekids will probably stay amused at the kaleidoscope of big , colorful characters .	1
expands the limits of what a film can be , taking us into the lives of women to whom we might not give a second look if we passed them on the street .	1
no laughs .	0
in the end , we are left with something like two ships passing in the night rather than any insights into gay love , chinese society or the price one pays for being dishonest .	0
caine makes us watch as his character awakens to the notion that to be human is eventually to have to choose .	1
it 's a beautifully accomplished lyrical meditation on a bunch of despondent and vulnerable characters living in the renown chelsea hotel ...	1
it 's also the year 's sweetest movie .	1
children and adults enamored of all things pokemon wo n't be disappointed .	1
an edgy thriller that delivers a surprising punch .	1
it is about irrational , unexplainable life and it seems so real because it does not attempt to filter out the complexity .	1
you see the movie and you think , zzzzzzzzz .	0
the character of zigzag is not sufficiently developed to support a film constructed around him .	0
most of the movie is so deadly dull that watching the proverbial paint dry would be a welcome improvement .	0
both an admirable reconstruction of terrible events , and a fitting memorial to the dead of that day , and of the thousands thereafter .	1
deliciously mean-spirited and wryly observant .	1
nothing about this movie works .	0
elaborate special effects take centre screen , so that the human story is pushed to one side .	1
... a hollow joke told by a cinematic gymnast having too much fun embellishing the misanthropic tale to actually engage it .	0
it 's also curious to note that this film , like the similarly ill-timed antitrust , is easily as bad at a fraction the budget .	0
a sour attempt at making a farrelly brothers-style , down-and-dirty laugher for the female set .	0
the underworld urban angst is derivative of martin scorsese 's taxi driver and goodfellas , but this film speaks for itself .	1
this is standard crime drama fare ... instantly forgettable and thoroughly dull .	0
a rather brilliant little cult item : a pastiche of children 's entertainment , superhero comics , and japanese animation .	1
with a cast of a-list brit actors , it is worth searching out .	1
the auteur 's ear for the way fears and slights are telegraphed in the most blithe exchanges gives the film its lingering tug .	1
a pleasant piece of escapist entertainment .	1
given that both movies expect us to root for convicted violent felons over those assigned to protect us from same , we need every bit of sympathy the cons can muster ; this time , there is n't much .	0
while this film is not in the least surprising , it is still ultimately very satisfying .	1
succeeds as a well-made evocation of a subculture .	1
warm water under a red bridge is a quirky and poignant japanese film that explores the fascinating connections between women , water , nature , and sexuality .	1
attempts by this ensemble film to impart a message are so heavy-handed that they instead pummel the audience .	0
an elegant work , food of love is as consistently engaging as it is revealing .	1
this one aims for the toilet and scores a direct hit .	0
he simply presents his point of view that ayurveda works .	1
the film proves unrelentingly grim -- and equally engrossing .	1
what a bewilderingly brilliant and entertaining movie this is .	1
mindless yet impressively lean spinoff of last summer 's bloated effects fest the mummy returns .	1
in adobo , ethnicity is not just the spice , but at the heart of more universal concerns .	1
the densest distillation of roberts ' movies ever made .	0
ultimately , sarah 's dedication to finding her husband seems more psychotic than romantic , and nothing in the movie makes a convincing case that one woman 's broken heart outweighs all the loss we witness .	0
now here 's a sadistic bike flick that would have made vittorio de sica proud .	1
a sweet-tempered comedy that forgoes the knee-jerk misogyny that passes for humor in so many teenage comedies .	1
a dreadful live-action movie .	0
the film is often filled with a sense of pure wonderment and excitement not often seen in today 's cinema du sarcasm	1
the screenplay by james eric , james horton and director peter o'fallon ... is so pat it makes your teeth hurt .	0
the piquant story needs more dramatic meat on its bones .	0
an inelegant combination of two unrelated shorts that falls far short of the director 's previous work in terms of both thematic content and narrative strength .	0
executed with such gentle but insistent sincerity , with such good humor and appreciation of the daily grind that only the most hardhearted scrooge could fail to respond .	1
the two leads are almost good enough to camouflage the dopey plot , but so much naturalistic small talk , delivered in almost muffled exchanges , eventually has a lulling effect .	0
just bring on the battle bots , please !	1
reign of fire looks as if it was made without much thought -- and is best watched that way .	1
sam mendes has become valedictorian at the school for soft landings and easy ways out .	0
if there was ever a movie where the upbeat ending feels like a copout , this is the one .	0
featherweight romantic comedy has a few nice twists in a standard plot and the charisma of hugh grant and sandra bullock .	1
what more can be expected from a college comedy that 's target audience has n't graduated from junior high school ?	0
whatever heartwarming scene the impressively discreet filmmakers may have expected to record with their mini dv , they show a remarkable ability to document both sides of this emotional car-wreck .	1
scooby-doo does n't know if it wants to be a retro-refitting exercise in campy recall for older fans or a silly , nickelodeon-esque kiddie flick .	0
the year 's greatest adventure , and jackson 's limited but enthusiastic adaptation has made literature literal without killing its soul -- a feat any thinking person is bound to appreciate .	1
but it 's emotionally engrossing , too , thanks to strong , credible performances from the whole cast .	1
... an unimaginative , nasty , glibly cynical piece of work .	0
an entertaining , if ultimately minor , thriller .	1
when you 've got the wildly popular vin diesel in the equation , it adds up to big box office bucks all but guaranteed .	1
no amount of blood and disintegrating vampire cadavers can obscure this movie 's lack of ideas .	0
nights feels more like a quickie tv special than a feature film ... it 's not even a tv special you 'd bother watching past the second commercial break .	0
well made but uninvolving , bloodwork is n't a terrible movie , just a stultifyingly obvious one -- an unrewarding collar for a murder mystery .	0
just about everyone involved here seems to be coasting .	0
behind the glitz , hollywood is sordid and disgusting .	0
` unfaithful ' cheats on itself and retreats to comfortable territory .	0
fresh and raw like a blown-out vein , narc takes a walking-dead , cop-flick subgenre and beats new life into it .	1
the only question ... is to determine how well the schmaltz is manufactured -- to assess the quality of the manipulative engineering .	0
white oleander may leave you rolling your eyes in the dark , but that does n't mean you wo n't like looking at it .	1
pumpkin means to be an outrageous dark satire on fraternity life , but its ambitions far exceed the abilities of writer adam larson broder and his co-director , tony r. abrams , in their feature debut .	0
will give many ministers and bible-study groups hours of material to discuss .	1
you can sip your vintage wines and watch your merchant ivory productions ; i 'll settle for a nice cool glass of iced tea and a jerry bruckheimer flick any day of the week .	1
the level of acting elevates the material above pat inspirational status and gives it a sturdiness and solidity that we 've long associated with washington the actor .	1
there ought to be a directing license , so that ed burns can have his revoked .	0
it 's mostly a pleasure to watch .	1
a riveting profile of law enforcement , and a visceral , nasty journey into an urban hades .	1
tries to work in the same vein as the brilliance of animal house but instead comes closer to the failure of the third revenge of the nerds sequel .	0
i have n't seen such self-amused trash since freddy got fingered .	0
attal 's hang-ups surrounding infidelity are so old-fashioned and , dare i say , outdated , it 's a wonder that he could n't have brought something fresher to the proceedings simply by accident .	0
a characteristically engorged and sloppy coming-of-age movie .	0
the film meant well in its horse tale about freedom , but was n't able to reach the heart because it was too overbearing .	0
the story line may be 127 years old , but el crimen del padre amaro ... could n't be more timely in its despairing vision of corruption within the catholic establishment .	1
the music makes a nice album , the food is enticing and italy beckons us all .	1
a tasty masala .	1
using an endearing cast , writer\/director dover kosashvili takes a slightly dark look at relationships , both sexual and kindred .	1
marisa tomei is good , but just a kiss is just a mess .	0
the movie is so thoughtlessly assembled .	1
as quiet , patient and tenacious as mr. lopez himself , who approaches his difficult , endless work with remarkable serenity and discipline .	1
the acting is amateurish , the cinematography is atrocious , the direction is clumsy , the writing is insipid and the violence is at once luridly graphic and laughably unconvincing .	0
bill morrison 's decasia is uncompromising , difficult and unbearably beautiful .	1
it takes a strange kind of laziness to waste the talents of robert forster , anne meara , eugene levy , and reginald veljohnson all in the same movie .	0
moody , heartbreaking , and filmed in a natural , unforced style that makes its characters seem entirely convincing even when its script is not .	1
at a time when commercialism has squeezed the life out of whatever idealism american moviemaking ever had , godfrey reggio 's career shines like a lonely beacon .	1
as gamely as the movie tries to make sense of its title character , there remains a huge gap between the film 's creepy , clean-cut dahmer -lrb- jeremy renner -rrb- and fiendish acts that no amount of earnest textbook psychologizing can bridge .	0
it 's burns ' visuals , characters and his punchy dialogue , not his plot , that carry waydowntown .	1
there 's something fishy about a seasonal holiday kids ' movie ... that derives its moment of most convincing emotional gravity from a scene where santa gives gifts to grownups .	0
a distinctly minor effort that will be seen to better advantage on cable , especially considering its barely feature-length running time of one hour .	0
bubba ho-tep is a wonderful film with a bravura lead performance by bruce campbell that does n't deserve to leave the building until everyone is aware of it .	1
dismally dull sci-fi comedy .	0
an annoying orgy of excess and exploitation that has no point and goes nowhere .	0
it 's a day at the beach -- with air conditioning and popcorn .	1
a well made indieflick in need of some trims and a more chemistry between its stars .	1
i did n't laugh .	0
a little uneven to be the cat 's meow , but it 's good enough to be the purr .	1
it 's too bad that the helping hand he uses to stir his ingredients is also a heavy one .	0
`` interview '' loses its overall sense of mystery and becomes a tv episode rather than a documentary that you actually buy into .	0
a solid , spooky entertainment worthy of the price of a ticket .	1
the whole movie is simply a lazy exercise in bad filmmaking that asks you to not only suspend your disbelief but your intelligence as well .	0
as written by michael berg and michael j. wilson from a story by wilson , this relentless , all-wise-guys-all-the-time approach tries way too hard and gets tiring in no time at all .	0
a pleasant enough movie , held together by skilled ensemble actors .	1
the 50-something lovebirds are too immature and unappealing to care about .	0
dignified ceo 's meet at a rustic retreat and pee against a tree .	0
fortunately for all involved , this movie is likely to disappear as quickly as an ice cube thrown into a pot of boiling water .	0
stiff and schmaltzy and clumsily directed .	0
-lrb- green is -rrb- the comedy equivalent of saddam hussein , and i 'm just about ready to go to the u.n. and ask permission for a preemptive strike .	0
it never fails to engage us .	1
you walk out of the good girl with mixed emotions -- disapproval of justine combined with a tinge of understanding for her actions .	1
i felt trapped and with no obvious escape for the entire 100 minutes .	0
it throws quirky characters , odd situations , and off-kilter dialogue at us , all as if to say , `` look at this !	1
... too contrived to be as naturally charming as it needs to be .	0
-lrb- reynolds -rrb- takes a classic story , casts attractive and talented actors and uses a magnificent landscape to create a feature film that is wickedly fun to watch .	1
a soggy , shapeless mess ... just a dumb excuse for a waterlogged equivalent of a haunted-house movie .	0
farrell ... thankfully manages to outshine the role and successfully plays the foil to willis 's world-weary colonel .	1
the cinematic equivalent of patronizing a bar favored by pretentious , untalented artistes who enjoy moaning about their cruel fate .	0
even if you do n't think -lrb- kissinger 's -rrb- any more guilty of criminal activity than most contemporary statesmen , he 'd sure make a courtroom trial great fun to watch .	1
lacks the spirit of the previous two , and makes all those jokes about hos and even more unmentionable subjects seem like mere splashing around in the muck .	0
mckay deflates his piece of puffery with a sour cliche and heavy doses of mean-spiritedness	0
we started to wonder if ... some unpaid intern had just typed ` chris rock , ' ` anthony hopkins ' and ` terrorists ' into some univac-like script machine .	0
delivers the sexy razzle-dazzle that everyone , especially movie musical fans , has been hoping for .	1
but not without cheesy fun factor .	1
never quite transcends jokester status ... and the punchline does n't live up to barry 's dead-eyed , perfectly chilled delivery .	0
he 'd create a movie better than this .	0
the saturation bombing of reggio 's images and glass ' evocative music ... ultimately leaves viewers with the task of divining meaning .	0
by the end , i was looking for something hard with which to bludgeon myself unconscious .	0
although trying to balance self-referential humor and a normal ol' slasher plot seemed like a decent endeavor , the result does n't fully satisfy either the die-hard jason fans or those who can take a good joke .	0
it 's nice to see piscopo again after all these years , and chaykin and headly are priceless .	1
less than fresh .	0
this sensitive , smart , savvy , compelling coming-of-age drama delves into the passive-aggressive psychology of co-dependence and the struggle for self-esteem .	1
while insomnia is in many ways a conventional , even predictable remake , nolan 's penetrating undercurrent of cerebral and cinemantic flair lends -lrb- it -rrb- stimulating depth .	1
an intelligent , moving and invigorating film .	1
the most brilliant and brutal uk crime film since jack carter went back to newcastle , the first half of gangster no. 1 drips with style and , at times , blood .	1
it took 19 predecessors to get this ?	0
old-fashioned but thoroughly satisfying entertainment .	1
it takes talent to make a lifeless movie about the most heinous man who ever lived .	0
a surprisingly flat retread , hobbled by half-baked setups and sluggish pacing .	0
the lively appeal of the last kiss lies in the ease with which it integrates thoughtfulness and pasta-fagioli comedy .	1
an achingly enthralling premise , the film is hindered by uneven dialogue and plot lapses .	0
a slight but sweet film .	1
... a sour little movie at its core ; an exploration of the emptiness that underlay the relentless gaiety of the 1920 's ... the film 's ending has a `` what was it all for ? ''	0
gooding is the energetic frontman , and it 's hard to resist his enthusiasm , even if the filmmakers come up with nothing original in the way of slapstick sequences .	1
how about surprising us by trying something new ?	0
humorless , self-conscious art drivel , made without a glimmer of intelligence or invention .	0
if a horror movie 's primary goal is to frighten and disturb , then they works spectacularly well ... a shiver-inducing , nerve-rattling ride .	1
for all its serious sense of purpose ... -lrb- it -rrb- finds a way to lay bare the tragedies of its setting with a good deal of warmth and humor .	1
a gorgeously strange movie , heaven is deeply concerned with morality , but it refuses to spell things out for viewers .	1
it is so refreshing to see robin williams turn 180 degrees from the string of insultingly innocuous and sappy fiascoes he 's been making for the last several years .	1
involving at times , but lapses quite casually into the absurd .	0
a movie that ca n't get sufficient distance from leroy 's delusions to escape their maudlin influence .	0
the kind of primal storytelling that george lucas can only dream of .	1
one of those unassuming films that sneaks up on you and stays with you long after you have left the theatre .	1
utter mush ... conceited pap .	0
it is interesting and fun to see goodall and her chimpanzees on the bigger-than-life screen .	1
imagine a really bad community theater production of west side story without the songs .	0
uneven , self-conscious but often hilarious spoof .	1
the script covers huge , heavy topics in a bland , surfacey way that does n't offer any insight into why , for instance , good things happen to bad people .	0
for its seriousness , high literary aspirations and stunning acting , the film can only be applauded .	1
if no one singles out any of these performances as award-worthy , it 's only because we would expect nothing less from this bunch .	1
will certainly appeal to asian cult cinema fans and asiaphiles interested to see what all the fuss is about .	1
an authentically vague , but ultimately purposeless , study in total pandemonium .	0
plotless collection of moronic stunts is by far the worst movie of the year .	0
another great ` what you do n't see ' is much more terrifying than what you do see thriller , coupled with some arresting effects , incandescent tones and stupendous performances	1
because of an unnecessary and clumsy last scene , ` swimfan ' left me with a very bad feeling .	0
there 's some good material in their story about a retail clerk wanting more out of life , but the movie too often spins its wheels with familiar situations and repetitive scenes .	0
compellingly watchable .	1
as aimless as an old pickup skidding completely out of control on a long patch of black ice , the movie makes two hours feel like four .	0
if you 're looking for something new and hoping for something entertaining , you 're in luck .	1
kung pow is oedekerk 's realization of his childhood dream to be in a martial-arts flick , and proves that sometimes the dreams of youth should remain just that .	0
characters still need to function according to some set of believable and comprehensible impulses , no matter how many drugs they do or how much artistic license avary employs .	0
plodding , peevish and gimmicky .	0
feels too formulaic and too familiar to produce the transgressive thrills of early underground work .	0
-lrb- lee -rrb- treats his audience the same way that jim brown treats his women -- as dumb , credulous , unassuming , subordinate subjects .	0
clumsy , obvious , preposterous , the movie will likely set the cause of woman warriors back decades .	0
what 's most striking about this largely celebratory film ... is the sense of isolation that permeates these bastions of individuality in an ikea world .	1
a meatier deeper beginning and\/or ending would have easily tipped this film into the `` a '' range , as is , it 's a very very strong `` b + . ''	1
there are no special effects , and no hollywood endings .	1
claude chabrol 's camera has a way of gently swaying back and forth as it cradles its characters , veiling tension beneath otherwise tender movements .	1
this cheery , down-to-earth film is warm with the cozy feeling of relaxing around old friends .	1
` dragonfly ' is a movie about a bus wreck that turns into a film wreck .	0
it 's just hard to believe that a life like this can sound so dull .	0
you do n't need to know your ice-t 's from your cool-j 's to realize that as far as these shootings are concerned , something is rotten in the state of california .	0
the best movie in many a moon about the passions that sometimes fuel our best achievements and other times leave us stranded with nothing more than our lesser appetites .	1
it 's loud and boring ; watching it is like being trapped at a bad rock concert .	0
the old-world - meets-new mesh is incarnated in the movie 's soundtrack , a joyful effusion of disco bollywood that , by the end of monsoon wedding , sent my spirit soaring out of the theater .	1
lookin ' for sin , american-style ?	0
enriched by a strong and unforced supporting cast .	1
the script , the gags , the characters are all direct-to-video stuff , and that 's where this film should have remained .	0
it deserves to be seen by anyone with even a passing interest in the events shaping the world beyond their own horizons .	1
a film that should be relegated to a dark video store corner is somehow making its way instead to theaters .	0
you 'll have more fun setting fire to yourself in the parking lot .	0
when it comes out on video , then it 's the perfect cure for insomnia .	0
sticky sweet sentimentality , clumsy plotting and a rosily myopic view of life in the wwii-era mississippi delta undermine this adaptation .	0
maggie smith as the ya-ya member with the o2-tank will absolutely crack you up with her crass , then gasp for gas , verbal deportment .	1
i know that i 'll never listen to marvin gaye or the supremes the same way again	1
occasionally funny and consistently odd , and it works reasonably well as a star vehicle for zhao .	1
the sheer joy and pride they took in their work -- and in each other -- shines through every frame .	1
part low rent godfather .	0
and it marks him as one of the most interesting writer\/directors working today .	1
with the film 's striking ending , one realizes that we have a long way to go before we fully understand all the sexual permutations involved .	1
some of seagal 's action pictures are guilty pleasures , but this one is so formulaic that it seems to be on auto-pilot .	0
` in this poor remake of such a well loved classic , parker exposes the limitations of his skill and the basic flaws in his vision . '	0
it 's just not very smart .	0
it delivers some chills and sustained unease , but flounders in its quest for deeper meaning .	0
but ... in trying to capture the novel 's deeper intimate resonances , the film has -- ironically - distanced us from the characters .	0
a one-trick pony whose few t&a bits still ca n't save itself from being unoriginal , unfunny and unrecommendable .	0
screenwriter dan schneider and director shawn levy substitute volume and primary colors for humor and bite .	1
a wild ride juiced with enough energy and excitement for at least three films .	1
this thing is just garbage .	0
for those who pride themselves on sophisticated , discerning taste , this might not seem like the proper cup of tea , however it is almost guaranteed that even the stuffiest cinema goers will laugh their \*\*\* off for an hour-and-a-half .	1
its message has merit and , in the hands of a brutally honest individual like prophet jack , might have made a point or two regarding life .	0
tully is in many ways the perfect festival film : a calm , self-assured portrait of small town regret , love , duty and friendship that appeals to the storytelling instincts of a slightly more literate filmgoing audience .	1
polished , well-structured film .	1
one of the greatest family-oriented , fantasy-adventure movies ever .	1
like edward norton in american history x , ryan gosling -lrb- murder by numbers -rrb- delivers a magnetic performance .	1
a sometimes tedious film .	0
`` austin powers in goldmember '' has the right stuff for silly summer entertainment and has enough laughs to sustain interest to the end .	1
although based on a real-life person , john , in the movie , is a rather dull person to be stuck with for two hours .	0
this is n't a stand up and cheer flick ; it 's a sit down and ponder affair .	1
while it 's all quite tasteful to look at , the attention process tends to do a little fleeing of its own .	0
big mistake .	0
the acting alone is worth the price of admission .	1
`` one look at a girl in tight pants and big tits and you turn stupid ? ''	0
it almost feels as if the movie is more interested in entertaining itself than in amusing us .	0
lucy 's a dull girl , that 's all .	0
it 's fun , but it 's a real howler .	1
the movie is about as deep as that sentiment .	0
a coming-of-age tale from new zealand whose boozy , languid air is balanced by a rich visual clarity and deeply felt performances across the board .	1
it excels because , unlike so many other hollywood movies of its ilk , it offers hope .	1
it 's sweet and fluffy at the time , but it may leave you feeling a little sticky and unsatisfied .	0
kapur 's contradictory feelings about his material result in a movie that works against itself .	0
it has that rare quality of being able to creep the living hell out of you ...	1
-lrb- russell -rrb- makes good b movies -lrb- the mask , the blob -rrb- , and the scorpion king more than ably meets those standards .	1
despite its dry wit and compassion , the film suffers from a philosophical emptiness and maddeningly sedate pacing .	0
their parents would do well to cram earplugs in their ears and put pillowcases over their heads for 87 minutes .	0
superbly photographed and staged by mendes with a series of riveting set pieces the likes of which mainstream audiences have rarely seen .	1
beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly .	1
the kind of movie that leaves vague impressions and a nasty aftertaste but little clear memory of its operational mechanics .	0
the film is weighed down by supporting characters who are either too goodly , wise and knowing or downright comically evil .	0
toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .	1
there 's nothing more satisfying during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action .	1
writer\/director alexander payne -lrb- election -rrb- and his co-writer jim taylor brilliantly employ their quirky and fearless ability to look american angst in the eye and end up laughing .	1
watching haneke 's film is , aptly enough , a challenge and a punishment .	0
i doubt anyone will remember the picture by the time christmas really rolls around , but maybe it 'll be on video by then .	0
a swashbuckling tale of love , betrayal , revenge and above all , faith .	1
it 's hard to care about a film that proposes as epic tragedy the plight of a callow rich boy who is forced to choose between his beautiful , self-satisfied 22-year-old girlfriend and an equally beautiful , self-satisfied 18-year-old mistress .	0
in imax in short , it 's just as wonderful on the big screen .	1
seriously , rent the disney version .	0
even though we know the outcome , the seesawing of the general 's fate in the arguments of competing lawyers has the stomach-knotting suspense of a legal thriller , while the testimony of witnesses lends the film a resonant undertone of tragedy .	1
plays like a series of vignettes -- clips of a film that are still looking for a common through-line .	0
... while certainly clever in spots , this too-long , spoofy update of shakespeare 's macbeth does n't sustain a high enough level of invention .	0
writer-director randall wallace has bitten off more than he or anyone else could chew , and his movie veers like a drunken driver through heavy traffic .	0
it 's incredible the number of stories the holocaust has generated .	1
coy but exhilarating , with really solid performances by ving rhames and wesley snipes .	1
whether this is art imitating life or life imitating art , it 's an unhappy situation all around .	0
a bracing , unblinking work that serves as a painful elegy and sobering cautionary tale .	1
driven by a fantastic dual performance from ian holm ... the film is funny , insightfully human and a delightful lark for history buffs .	1
more than makes up for its mawkish posing by offering rousing spates of genuine feeling .	1
kinnear and dafoe give what may be the performances of their careers .	1
too infuriatingly quirky and taken with its own style .	0
it 's another video movie photographed like a film , with the bad lighting that 's often written off as indie film naturalism .	0
just a collection of this and that -- whatever fills time -- with no unified whole .	0
angel presents events partly from the perspective of aurelie and christelle , and infuses the film with the sensibility of a particularly nightmarish fairytale .	1
an ugly-duckling tale so hideously and clumsily told it feels accidental .	0
trailer trash cinema so uncool the only thing missing is the `` gadzooks ! ''	0
-lrb- a -rrb- strong piece of work .	1
in other words , about as bad a film you 're likely to see all year .	0
all that 's missing is the spontaneity , originality and delight .	0
the script is high on squaddie banter , low on shocks .	1
the actors try hard but come off too amateurish and awkward .	0
this is a raw and disturbing tale that took five years to make , and the trio 's absorbing narrative is a heart-wrenching showcase indeed .	1
all ends well , sort of , but the frenzied comic moments never click .	0
if you collected all the moments of coherent dialogue , they still would n't add up to the time required to boil a four - minute egg .	0
the overall result is an intelligent , realistic portrayal of testing boundaries .	1
pretty darn good , despite its smarty-pants aura .	1
monte cristo smartly emphasizes the well-wrought story and omits needless chase scenes and swordfights as the revenge unfolds .	1
-lrb- sports -rrb- admirable energy , full-bodied characterizations and narrative urgency .	1
an enjoyable above average summer diversion .	1
another best of the year selection .	1
it 's push-the-limits teen comedy , the type written by people who ca n't come up with legitimate funny , and it 's used so extensively that good bits are hopelessly overshadowed .	0
by the time the plot grinds itself out in increasingly incoherent fashion , you might be wishing for a watch that makes time go faster rather than the other way around .	0
a penetrating , potent exploration of sanctimony , self-awareness , self-hatred and self-determination .	1
but kouyate elicits strong performances from his cast , and he delivers a powerful commentary on how governments lie , no matter who runs them .	1
a well-intentioned effort that 's still too burdened by the actor 's offbeat sensibilities for the earnest emotional core to emerge with any degree of accessibility .	0
sit through this one , and you wo n't need a magic watch to stop time ; your dvd player will do it for you .	0
great over-the-top moviemaking if you 're in a slap-happy mood .	1
e.t. works because its flabbergasting principals , 14-year-old robert macnaughton , 6-year-old drew barrymore and 10-year-old henry thomas , convince us of the existence of the wise , wizened visitor from a faraway planet .	1
uncommonly stylish but equally silly ... the picture fails to generate much suspense , nor does it ask searching enough questions to justify its pretensions .	0
skip the film and buy the philip glass soundtrack cd .	0
`` mr. deeds '' is suitable summer entertainment that offers escapism without requiring a great deal of thought .	1
done in mostly by a weak script that ca n't support the epic treatment .	0
what begins brightly gets bogged down over 140 minutes .	0
but some unexpected zigs and zags help .	1
corpus collosum -- while undeniably interesting -- wore out its welcome well before the end credits rolled about 45 minutes in .	0
when she speaks , her creepy egyptian demigod voice is as computer processed and overproduced as it was in her music .	0
i kept thinking over and over again , ' i should be enjoying this . '	0
a three-hour cinema master class .	1
reign of fire is hardly the most original fantasy film ever made -- beyond road warrior , it owes enormous debts to aliens and every previous dragon drama -- but that barely makes it any less entertaining .	1
by getting myself wrapped up in the visuals and eccentricities of many of the characters , i found myself confused when it came time to get to the heart of the movie .	0
now trimmed by about 20 minutes , this lavish three-year-old production has enough grandeur and scale to satisfy as grown-up escapism .	1
arteta paints a picture of lives lived in a state of quiet desperation .	1
an important movie , a reminder of the power of film to move us and to make us examine our values .	1
not only does spider-man deliver , but i suspect it might deliver again and again .	1
nothing more than four or five mild chuckles surrounded by 86 minutes of overly-familiar and poorly-constructed comedy .	0
broomfield reminds us that beneath the hype , the celebrity , the high life , the conspiracies and the mystery there were once a couple of bright young men -- promising , talented , charismatic and tragically doomed .	1
this odd , distant portuguese import more or less borrows from bad lieutenant and les vampires , and comes up with a kind of art-house gay porn film .	0
precocious smarter-than-thou wayward teen struggles to rebel against his oppressive , right-wing , propriety-obsessed family .	1
... for all its social and political potential , state property does n't end up being very inspiring or insightful .	0
movie fans , get ready to take off ... the other direction .	0
it 's the filmmakers ' post-camp comprehension of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion .	1
a knowing sense of humor and a lot of warmth ignite son of the bride .	1
you 'd have to be a most hard-hearted person not to be moved by this drama .	1
it 's dull , spiritless , silly and monotonous : an ultra-loud blast of pointless mayhem , going nowhere fast .	0
its compelling mix of trial movie , escape movie and unexpected fable ensures the film never feels draggy .	1
there 's no conversion effort , much of the writing is genuinely witty and both stars are appealing enough to probably have a good shot at a hollywood career , if they want one .	1
bogdanich is unashamedly pro-serbian and makes little attempt to give voice to the other side .	0
the film is impressive for the sights and sounds of the wondrous beats the world has to offer .	1
the visuals alone make metropolis worth seeing .	1
an interesting psychological game of cat-and-mouse , three-dimensional characters and believable performances all add up to a satisfying crime drama .	1
what 's invigorating about it is that it does n't give a damn .	1
with its dogged hollywood naturalism and the inexorable passage of its characters toward sainthood , windtalkers is nothing but a sticky-sweet soap .	0
there 's already been too many of these films ...	0
the problem with this film is that it lacks focus .	0
i was trying to decide what annoyed me most about god is great ... i 'm not , and then i realized that i just did n't care .	0
these three films form a remarkably cohesive whole , both visually and thematically , through their consistently sensitive and often exciting treatment of an ignored people .	1
sad nonsense , this .	0
movies like high crimes flog the dead horse of surprise as if it were an obligation .	0
instead of kicking off the intrigue and suspense and mystery of the whole thing , hart 's war , like the st. louis rams in the super bowl , waits until after halftime to get started .	0
it 's always disappointing when a documentary fails to live up to -- or offer any new insight into -- its chosen topic .	0
a loving little film of considerable appeal .	1
i have to admit that i am baffled by jason x.	0
though the book runs only about 300 pages , it is so densely packed ... that even an ambitious adaptation and elaborate production like mr. schepisi 's seems skimpy and unclear .	0
witty , contemplative , and sublimely beautiful .	1
a weird , arresting little ride .	1
neither the funniest film that eddie murphy nor robert de niro has ever made , showtime is nevertheless efficiently amusing for a good while .	1
irwin and his director never come up with an adequate reason why we should pay money for what we can get on television for free .	0
birthday girl lucks out with chaplin and kidman , who are capable of anteing up some movie star charisma when they need it to sell us on this twisted love story , but who can also negotiate the movie 's darker turns .	1
some movies are like a tasty hors-d'oeuvre ; this one is a feast .	1
s1m0ne 's satire is not subtle , but it is effective .	1
one of the more irritating cartoons you will see this , or any , year .	0
but here 's the real damn : it is n't funny , either .	0
those who are not acquainted with the author 's work , on the other hand , may fall fast asleep .	0
could this be the first major studio production shot on video tape instead of film ?	0
directed without the expected flair or imagination by hong kong master john woo , windtalkers airs just about every cliche in the war movie compendium across its indulgent two-hour-and-fifteen-minute length .	0
not only is entry number twenty the worst of the brosnan bunch , it 's one of the worst of the entire franchise .	0
britney has been delivered to the big screen safe and sound , the way we like our 20-year-old superstar girls to travel on the fame freeway .	1
the first question to ask about bad company is why anthony hopkins is in it .	0
-lrb- `` safe conduct '' -rrb- is a long movie at 163 minutes but it fills the time with drama , romance , tragedy , bravery , political intrigue , partisans and sabotage .	1
because the genre is well established , what makes the movie fresh is smart writing , skewed characters , and the title performance by kieran culkin .	1
it 's unlikely we 'll see a better thriller this year .	1
what 's so striking about jolie 's performance is that she never lets her character become a caricature -- not even with that radioactive hair .	1
in the era of the sopranos , it feels painfully redundant and inauthentic .	0
it follows the blair witch formula for an hour , in which we 're told something creepy and vague is in the works , and then it goes awry in the final 30 minutes .	0
bogdanovich taps deep into the hearst mystique , entertainingly reenacting a historic scandal .	1
leigh is one of the rare directors who feels acting is the heart and soul of cinema .	1
if it tried to do anything more , it would fail and perhaps explode , but at this level of manic whimsy , it is just about right .	1
