document	label
Hitler came to power in Germany in what year ?	5
What horse did Zorro ride ?	1
What 's the most powerful card in Euchre ?	1
What 's the most common name in nursery rhymes ?	3
Who created the World Wide Web , WWW ?	3
What color tennis balls are used at Wimbledon ?	1
How tall is the giraffe ?	5
How many bends are there in a standard paper clip ?	5
What is a group of turkeys called ?	1
What kind of habitat does the scorpion live in ?	4
How big is the universe actually ?	5
What deck of cards includes the Wheel of Fortune , the Lovers , and Death ?	1
How did Socrates die ?	0
What famed gangland slaughter cut into the membership of Bugs Moran 's outfit ?	1
What is die-casting ?	0
What is a fear of home surroundings ?	1
What European capital celebrated its 2 , 000th anniversary in 1951 ?	4
What does a spermologer collect ?	1
What do you do when your mouse is n't working as fast as it 's supposed to ?	0
What are the names of the different toes ?	1
What effect does a prism have on light ?	0
What did Shostakovich write for Rostropovich ?	1
What type of performer is Ileana Cotrubas ?	1
What is Head Start ?	0
When did John F. Kennedy get elected as President ?	5
What U.S. President had brothers-in-law in the Confederate army ?	3
Who was the first man to return to space ?	3
What was FDR 's dog 's name ?	1
What 1964 film introduced the song My Kind of Town ?	1
What information can you tell me about actor James Cromwell ?	3
What are the 10 plagues of Egypt ?	1
Which mammal lives , breeds , eats , and sleeps underground ?	1
Who is the leader of India ?	3
Where is Perth ?	4
What southwestern state is dubbed The Silver State ?	4
What made the Finger Lakes in western New York state ?	0
What is the fastest growing state in the U.S.A. in 1998 ?	4
Who said : `` Soldiers win the battles and generals get the credit '' ?	3
What 's the sequel to Alice 's Adventures in Wonderland ?	1
Where was Poe born ?	4
What 's the term for a bet before cards are dealt ?	1
Who was the last woman executed in England ?	3
What island is home to statues called Mauis ?	4
What then-derogatory term was applied to the painters Monet , Sisley , Pissarro , Renoir and Degas ?	1
When was the slinky invented ?	5
What three colors are on the French flag ?	1
What is the name of the Jewish alphabet ?	1
What 's the most popular contact lens color ?	1
When did the `` Star-Spangled Banner '' become the national anthem ?	5
What is the difference between AM radio stations and FM radio stations ?	0
What D.H. Lawrence novel was originally titled Tenderness ?	1
Which major diamond producer is based in South Africa ?	3
How old is singer Freedy Johnston ?	5
Who is Stephen Hawking ?	3
In what film did Steven Spielberg 's dog star as the main character 's dog ?	1
Where can one find Mozambique ?	4
How long was the OJ Simpson trial ?	5
What are the names of Jacques Cousteau 's two sons ?	3
How is ` qigong ' properly pronounced ?	0
What was the rallying cry of the early American revolutionaries ?	0
What are invertebrates ?	0
What did Richard Feynman say upon hearing he would receive the Nobel Prize in Physics ?	0
Who holds the NFL record for most touchdowns in a season ?	3
Who claims to have the greatest show on earth ?	3
How many people live in cities ?	5
What is Australia 's national flower ?	1
What does `` extended definition '' mean and how would one write a paper on it ?	0
Who served as inspiration for the schoolteacher portrayed by Robin Williams in `` Dead Poets Society '' ?	3
What alloy do copper and tin form ?	1
Name the highest mountain .	4
What color are a cherry tree 's flowers ?	1
When was the Brandenburg Gate in Berlin built ?	5
What are the first and last letters of the Greek alphabet ?	1
Where is the Smithsonian Institute located ?	4
How many games are played in a five-team round-robin tournament ?	5
What is bangers and mash ?	0
How many engines does a Boeing 737 have ?	5
What are new computer games for Windows 95 or 98 ?	1
What is the size of Argentina ?	5
What province is Edmonton located in ?	4
What country has the largest sheep population ?	4
What card game has variations called Canfield , Klondike and Spider ?	1
Where in the Americas is it only 47 miles from the Atlantic to the Pacific ?	4
What was the name of the Protestant revolt against the supremacy of the Pope ?	1
What countries earn the most from tourism ?	4
What female suspect in the game of Clue is single ?	3
What is the most commonly used 1 letter word in the English language ?	1
What is the name of David Letterman 's dog ?	1
What country borders Denmark to the south ?	4
Tell me what city the Kentucky Horse Park is near ?	4
What are dingoes ?	0
What is p.m. an abbreviation for , as in 5 p.m. ?	2
Who was the first governor of West Virginia ?	3
How fast is sound ?	5
Which of these are authors ?	3
How does a rainbow form ?	0
What is bio-diversity ?	0
Where is the Little League Museum ?	4
How did the war of 1812 affect Delaware ?	0
What are enzymes ?	0
What Stephen King novel is set in a graveyard for pets ?	1
What is the protection rate of using condoms ?	5
What is narcolepsy ?	0
How do I get my LAN card activated so that it can hook up to another computer without using a HUB ?	0
How did Asia get its name ?	0
What is the name of the woman who was with John Belushi when he died ?	3
What is Jane Goodall famous for ?	0
Name the various costumed personas of Dr. Henry Pym .	3
What time of year has the most air travel ?	5
What does verdandi mean ?	0
How long was the longest sneezing attack ?	5
What is the history of the soft drink Mr. Pibb ?	0
How many people in America snore ?	5
Who shot Billy the Kid ?	3
What does e=mc2 mean ?	0
What animal causes the biggest threat to humans ?	1
Where is John Wayne airport ?	4
What is the medical condition of hypertension ?	0
What is a female rabbit called ?	1
What is the oldest profession ?	3
What is hyperopia ?	0
What is the brightest star ?	4
What are the top 5 fiction books of all time ?	1
Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?	3
What is commonly considered the fifth sense ?	0
What is the highest continent ?	4
What is `` the taste that beats the others cold '' ?	1
What is the chemical reactivity of neon ?	5
What 's the third month of the Gregorian calendar ?	5
What currency does Luxembourg use ?	1
Who is the governor of Alaska ?	3
Which of many numbered vats of Scotch was judged best by a panel of experts in 1863 ?	1
What London museum features a Chamber of Horrors ?	4
What type of bridge is the Golden Gate Bridge ?	1
How old was Lucille Ball when the show `` I Love Lucy '' premiered ?	5
What are semiconductors ?	0
Who wrote the poem that starts `` I love your lips when they 're wet with wine and red with a warm desire '' ?	3
What U.S. state does the Continental Divide leave to enter Canada ?	4
What is the most heavily caffeinated soft drink ?	1
What are the lyrics to `` Smelly Cat '' ?	0
What do the letters CE stand for on so many products , particularly electrical , purchased now ?	2
Who invented the fax machine ?	3
What golfer has been called Ohio Fats and Blobbo ?	3
How can you tell when figs are ripe ?	0
What is the highest number of home runs on record for any one game ?	5
What is the oldest ethnological museum in the world ?	4
Who sought to create The Great Society ?	3
Who was the first person inducted into the U.S. Swimming Hall of Fame ?	3
What two body parts grow all your life ?	1
Who was the mother of the man who would not be king , the duke of Windsor ?	3
How far can you see ?	5
Who were John F. Kennedy 's dogs ?	1
Who are the nomadic hunting and gathering tribe of the Kalahari Desert in Africa ?	3
How many times a day should you take a prescription marked `` q.i.d . '' ?	5
Where can I find the best free evidence for debate about Russia ?	4
What does saliva consist of ?	1
Who is Stein Eriksen ?	3
What does a polyorchid man have at least three of ?	1
What kind of hat does Bat Masterson wear ?	1
What is the population of Japan ?	5
When did Theo Rousseau paint the `` Forest of Fontaine '' ?	5
What is Jane Goodall known for ?	0
What city 's airport is named Logan International ?	4
Who fired Maria Ybarra from her position in San Diego council ?	3
What famous comedian recently tried without success to revive the play ?	3
Where is Rider College located ?	4
What does the name `` Sabrina '' mean ?	0
What 's another name for aspartame ?	1
How is water treated to make it safe to drink ?	0
What is the history of Spartacus , the Roman slave and gladiator ?	0
Where did the Japanese Imperial Forces surrender to end WWII ?	4
What does Nicholas Cage do for a living ?	3
In what year was the cannon invented ?	5
What are the 7 principles of learning from the Institute for Research on Learning , IRL ?	1
What is a word whose letters can be rearranged to form a different word ?	1
What are the three most populated countries in the world ?	4
What role do fruits play in the survival of plants ?	3
How do I find out about jobs ?	0
What National League baseball team employed 72 third baseemen in its first 2 seasons ?	3
Which is the largest clock , diameter wise , in Europe ?	1
What year was the Avery Dennison company founded ?	5
Who was the first President to appoint a woman to head a cabinet ?	3
How do you get dates with the `` Hooters '' girls ?	0
What group included Abbey Hoffman , Jerry Rubin , and Tom Hayden ?	3
What is a fear of glass ?	1
What overalls are named for Dungri , a suburb of Bombay ?	1
What U.S. state has sagebrush as its state flower ?	4
What female painter produced primitives of rural New England life ?	3
What were the first words spoken on a film sound track ?	0
What famous husband-and-wife team did radio ads for Blue Nun wine ?	3
Who makes the `` cross-your-heart bra '' ?	3
What country has been called The Queen of the Antilles ?	4
What card game derived its name from biritch , or Russian Whist ?	1
What do you call a group of geese ?	1
What do river otters eat ?	1
Where did makeup originate ?	4
Where does the song Anything Goes take place ?	4
Who portrayed `` Rosanne Rosanna-Dana '' on the television show `` Saturday Night Live '' ?	3
What 's the most common street name in America ?	4
How many people are taller than 7 feet ?	5
What is a thermometer ?	0
Where on the Internet can I find information on laundry detergent ?	4
Where was the Cisalpine Republic , 1797-185 , ?	4
What multitalented Academy-award-winning director failed a college course in motion-picture production ?	3
What animals did The Amazing Three masquerade as ?	1
What exactly is radiation ?	0
What do you say to a friend who ignores you for other friends ?	0
What 's the traditional drink at the Kentucky Derby ?	1
What is the definition of the term `` weapons system '' ?	0
What can I do to get into an Ivy League school ?	0
What poem contains the line , `` grow old with me the best is yet to be '' .	1
What is Maurizio Pellegrin 's age ?	5
What diamond producer controls about 80% of the world 's diamonds ?	3
What is Bella Abzug 's sartorial trademark ?	1
What is the largest U.S. state east of the Mississippi ?	4
The lawyer who represented Randy Craft , what was his name ?	3
Name a French fascist party .	3
Who wrote The Red Badge of Courage ?	3
What cigarette company urged us , `` Come to where the flavor is ? ''	3
Why do many Native American students not complete college ?	0
What 's the international radio code word for the letter B ?	1
What U.S. state has the most blondes ?	4
What Texas surgeon performed the first artificial heart transplant ?	3
Which Bourbon king was restored to the French throne during Napoleon 's abdication ?	3
Who was the first black woman to star in the Folies Bergeres ?	3
What is her husband 's name ?	3
What 's the green variety of beryl called ?	1
Who is currently the most popular singer in the world ?	3
What was the name of Darth Vader 's son ?	3
How do I contact answers.com ?	0
What is the difference between hair and fur ?	0
What are the names of Richard Nixon 's two daughters ?	3
What 's the meaning of UOL ?	0
Where can I find free piano scores for popular music ?	4
How many calories are there in soy sauce ?	5
What are the 28 tenses in the English language ?	1
How many feet in a mile ?	5
What country 's capital was formed when Pesth and Buda merged ?	4
How many sonnets did Shakespeare write ?	5
How many votes in Congress dissented from the 1941 declaration of war with Japan ?	5
How many milligrams are in a gram ?	5
Who portrayed Fatman in the television show , `` Jake and the Fatman '' ?	3
What are the two houses of the Legislative branch ?	1
What is the largest snake in the world ?	1
Who invented television ?	3
What is the atomic weight of silver ?	5
What is a fear of touching ?	1
What does the dot on the letter i mean ?	0
What does Robert mean ?	0
What is the plural of gulf ?	1
What well-known TV talk show host was a lay preacher by the time he was seventeen ?	3
What concerts are held in New York this week ?	1
How many points are there on a Backgammon board ?	5
What is God ?	0
What baseball team became the Minnesota Twins ?	3
How was the Kennedy money made ?	0
How long does a human live ?	5
What detective lives on Punchbowl Hill and has 11 children ?	3
Where in the Bible does it tell about Jesus Christ 's brothers and sisters ?	4
What magazine paid Ernest Hemingway $15 a word to write a bullfighting article ?	1
Who did Jackie Kennedy commission to write The Death of a President ?	3
What President 's favorite Biblical quotation was : `` Come now , and let us reason together '' .	3
What is a fear of hair ?	1
What was Einstein 's birthplace ?	4
When was Microsoft established ?	5
What line divided the North and South in the U.S. Civil War ?	1
What does Esa-Pekka Salonen look like ?	0
When did Spain and Korea start ambassadorial relations ?	5
What Hollywood dog died in the arms of Jean Harlow in 1932 ?	1
Who portrayed George M. Cohan in 1942 's Yankee Doodle Dandy ?	3
Which area produces the least acidic coffee ?	4
What species is a colt ?	1
What color is the eight-ball in pocket billiards ?	1
What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?	3
What mountain range extends from the Gulf of St. Lawrence to Alabama ?	4
What program do I need to run a .tbk file ?	1
What is an earthquake ?	0
What 's the most common nickname of U.S. college football teams ?	3
What does the abbreviation IOC stand for ?	2
What is the purpose of a car bra ?	0
Where is Tufts University ?	4
What are polymers ?	0
What airport is on the Piccadilly subway line ?	4
Name the French historical period during the reign of Napoleon III .	1
Who turned all he touched to gold ?	3
Where can I find up-to-date coastal ocean surface temperature information , preferably along North America and the Caribbean ?	4
What continent is Bolivia on ?	4
What is fellatio ?	0
When is the Thai New Year ?	5
What country has the port of Haifa ?	4
What generation am I in ?	1
What is the best way to overcome a fear ?	1
When was the first steel mill in the United States built ?	5
Who was Sherlock Holmes 's archenemy ?	3
What 's the difference between J.D. and LL.M. ?	0
Where is Prince Edward Island ?	4
What do insects do through their spiracles ?	0
When did the royal wedding of Prince Andrew and Fergie take place ?	5
Where did the myth of Santa Claus originate ?	4
How do you get a broken cork out of a bottle ?	0
What is the best way to remove wallpaper ?	1
How do I love thee ?	0
Why is Microsoft 's Windows 3 such a successful computer program ?	0
How many school districts are there in the United States ?	5
Where does Mother Angelica live ?	4
What war did Johnny Reb and Billy Yank fight ?	1
What is the name of the disease that actress Hunter Tylo 's baby girl has ?	1
What 's the longest river in Canada ?	4
What is the difference between a preface and a foreword ?	0
What state was named the Green Mountain state ?	4
How far is the longest hole in 1 on any golf course and where did it happen ?	5
What is Michael Jackson 's middle name ?	3
What is a fear of stings ?	1
What was the name of the U.S. 's first manned space program ?	1
How much could you rent a Volkswagen bug for in 1966 ?	5
What is the sales tax in Minnesota ?	1
What professional sports league originated the college draft ?	3
What 's another word that means `` knows all '' ?	1
How does one correctly pronounce ` qigong ' ?	0
What famous model was married to Billy Joel ?	3
Where 's the GUM department store ?	4
What is amitriptyline ?	0
What 1920s cowboy star rode Tony the Wonder Horse ?	3
Why do you say `` God bless you '' when people sneeze ?	0
What is the mission of Nike ?	1
What city would you be in if you were feeding the pigeons in the Piazza San Marco ?	4
What Irwin Allen bomb has Richard Widmark saying he 'll be `` the first officer in history to get his butt kicked by a mess of bugs ! '' ?	1
When did Thatcher become prime minister ?	5
How many electoral college votes does Colorado have ?	5
What onetime member of Ronald Reagan 's cabinet called federal policy toward Indians `` an example of the failure of socialism '' ?	3
What does Playboy title its `` continuing dialog on contemporary issues between Playboy and its readers '' ?	1
How long does it take for Spider-Man 's web to evaporate ?	5
What 's the rathaus in Frankfurt ?	0
What is the difference between ninjitsu and kung fu ?	0
Who killed Kurt Cobain ?	3
What was her real name ?	3
When is Dick Clark 's birthday ?	5
Who was Whitcomb Judson ?	3
What is the highest waterfall in the United States ?	4
Who is a German philosopher ?	3
Name the first Russian astronaut to do a spacewalk .	3
How old was Joan of Arc when she died ?	5
How do plants make food ?	0
What color is Mr. Spock 's blood ?	1
What does RCA stand for ?	2
What is the last name of Lucy and Linus from the Peanut 's comic strip ?	3
Who was the inventor of silly putty ?	3
What 's the hardest substance in the human body ?	1
How many rows of sprocket holes does a roll of 35-millimeter film have ?	5
Which country did Hitler rule ?	4
How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?	0
Who were the four famous founders of United Artists ?	3
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?	1
Where is the Mason/Dixon line ?	4
What count did Alexandre Dumas write about ?	3
What 's the symbol for the zodiacal sign Gemini ?	1
What is the average time to kiss somene ?	5
What country are Godiva chocolates from ?	4
What lake is Sheboygan on ?	4
How long does it take the Milky Way Galaxy to make one revolution ?	5
Which country is known as `` Big Bear '' ?	4
What Broadway musical featured the song , `` If I were a rich man ? ''	1
What is the abbreviation for Original Equipment Manufacturer ?	2
What is the name of the Indian who became prime minister by beating Mrs. Gandhi in the 1977 election ?	3
Why do men snore ?	0
What director portrayed the commandant of the POW camp in 1953 's Stalag 17 ?	3
What is Linux ?	0
What was the Vietnam War ?	0
What is the National Park in Utah ?	4
How did Rocky Marciano die ?	0
What 's the longest river in the world ?	4
Who was the star witness at the Senate Watergate hearings ?	3
What term does a Czech use to describe a Pole ?	1
What river runs through Liverpool ?	4
What is graduate school ?	0
Where does Ray Bradbury 's Chronicles take place ?	4
What is a drought ?	0
Who was the lawyer for Randy Craft ?	3
Why was the zipper invented ?	0
What hockey player did Ronald Reagan joke he would swap Texas for ?	3
What is the English meaning of caliente ?	0
What causes canker sores in the mouth ?	0
What is the most widely cultivated plant ?	1
What do you call a professional map drawer ?	1
What are the Arabic Numerals from 1 to 10 ?	0
On what avenue is the original Saks department store located ?	4
What are Christopher Marlowe 's and Shakespeare 's literary contributions to English literature ?	0
What are snowballs to a hot-rodder ?	0
How many stars are there on the Soviet Union 's flag ?	5
Who was William Henry Harrison ?	3
What does the abbreviation OAS stand for ?	2
How much does water weigh ?	5
What is the protagonist 's name in Dostoevski 's `` The Idiot '' ?	3
What is schizophrenia ?	0
What is a First World country ?	0
Which of the following was Rhodes Scholar ?	3
How long would it take to get from Earth to Mars ?	5
Who is Peter Weir ?	3
What excuse did the NATO people give for hitting the Chinese embassy ?	0
How long is the world 's largest ship , in meters ?	5
What does gringo mean ?	0
What does a red flag mean in auto racing ?	0
What is the fastest commercial automobile that can be bought in the US ?	1
Who are the top ten richest people in the world ?	3
What is the most common cancer ?	1
Who wrote The Ugly Duckling ?	3
How many logarithmic scales are there on a slide rule ?	5
What park contains Firehole River and Fairy Falls ?	4
What character did Tex Avery first create upon arriving at MGM ?	3
Where did Woodstock take place ?	4
What ocean liner burned and sank in Hong Kong harbor ?	1
What oldtime kids ' fare did TV Guide writer Jeff Greenfield call `` one of the most...subversive TV shows in American history '' ?	1
In which sport is there a `` scrum '' ?	1
What country lies directly south of Detroit ?	4
What color of dry wine should be served with veal roasts and chops ?	1
What TV show chronicled the lives of Katy Holstrum and Congressman Glen Morley ?	1
Who portrayed Carl Bernstein in All the President 's Men ?	3
Where can I find book reviews of `` Turbulent Souls '' ?	4
Who made the largest cocaine seizure in Ventura County history ?	3
What state in the United States covers the largest area ?	4
How much is a Canadian 1967 twenty dollar gold coin worth ?	5
What is the origin of the candy cane at Christmas ?	0
Where have the most dinosaur remains been found ?	4
What did Benny Carter play ?	1
Who makes chicken `` finger lickin '' good ?	3
Who does Shakespeare 's Antonio borrow 3 , 0 ducats from ?	3
What are the historical trials following World War II called ?	1
What kind of patent did Ermal Fraze get in 1963 ?	1
How many colors are there in a rainbow ?	5
What nationality was Jackson Pollock ?	4
Who invented the telephone ?	3
How do you handle a hungry man ?	0
What actress 's autobiography is titled Shelley : Also Known as Shirley ?	3
How many watts make a kilowatt ?	5
What university was Woodrow Wilson President of ?	3
How far can a man travel in outer space ?	5
What company produces Spumante ?	3
How many eyes does a bat have ?	5
What is the former name of Zimbabwe ?	1
What bottled-up TV character was born in Baghdad ?	3
Who is the father of the computer ?	3
What Erica Jong novel deals with Isadora Wing 's fear ?	1
What dropped 1 , 313 feet in 1980 ?	1
What is the origin of the term `` The Brooklyn Side '' in bowling ?	0
Where was the first golf course in the United States ?	4
How do you fix squeaky floors ?	0
What are antacids ?	0
Which cats pursued Tweety Pie in his first cartoon appearance ?	1
Who invented the game bowling ?	3
What day of the week sees the most fatal car accidents ?	5
In what year did Joe DiMaggio compile his 56-game hitting streak ?	5
Who was Maria Theresa ?	3
How do I change a file from an ART file to a JPEG or Bitmap file ?	0
What 's the term for an organism that lives on or in another ?	1
What is the largest museum in the world ?	4
Who was Tiny Tim 's father ?	3
What was the last year that the Chicago Cubs won the World Series ?	5
Who created Billy Pilgrim , a survivor of the Dresden firestorm ?	3
What are the rites accompanying the circumcision of a newly born-child in Judaism called ?	1
What is the world 's population ?	5
Who directed The Wild Bunch ?	3
CPR is the abbreviation for what ?	2
How do you say `` fresh '' in Spanish ?	1
How does a bill become law ?	0
What is Nathan Hamill 's role in the new Star Wars prequel ?	3
What is home banking ?	0
What series of trials followed World War II ?	1
What 's the name of the star of the cooking show , `` Galloping Gourmet '' ?	3
Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?	4
Where are some great educational resources for parents and teachers ?	4
What are sunspots ?	0
From what cause does tuberculosis stem ?	0
What month 's third weekend is the Monterey Jazz Festival held on ?	5
Where do the adventures of `` The Swiss Family Robinson '' take place ?	4
When did North Carolina enter the union ?	5
What species was Winnie the Pooh ?	1
What was the first video ever made ?	1
Who was the first doctor to successfully transplant a liver ?	3
Why are there no white lines on pro footballs ?	0
Who was the architect of Central Park ?	3
What was unusual about Alexandra 's appearance in Josie and the Pussycats ?	0
How many bytes are in a terabyte ?	5
What causes panic attacks ?	0
What are the seven seas ?	4
What household facility contains a float ball , ballcock , and overflow tube ?	1
What layer of the atmosphere contains most of the ozone layer ?	1
Where is the Lourve ?	4
What happened to Pompeii ?	0
What athlete makes the most money from sports merchandise sales ?	3
What company markets a shampoo `` for brunettes only '' ?	3
What is a fear of parasites ?	1
What is a hormone ?	0
Where can I get a photograph of professor Randolph Quirk ?	4
Where can I get piano music for the Jamiroquai song Everyday for the midi ?	4
What is a stratocaster ?	0
What drink is the best thirst-quencher ?	1
What Robert Louis Stevenson novel was inspired by Deacon William Brodie , a cabinetmaker by day and burglar by night ?	1
What is the definition of cecum ?	0
How do you tell your parents you are dating an older man ?	0
What year did Germany sign its nonaggression pact with the Soviet Union ?	5
On which dates does the running of the bulls occur in Pamplona , Spain ?	5
What is the origin of the word Ozymandias ?	0
What does a farrier put shoes on ?	1
What astronomical phenomenon takes place in Jan. 1999 ?	1
What are the shoe sizes of O 'Neal , Jordan , and Mutombo , the NBA players ?	5
Why is the development of space so important ?	0
What happened to Pepsi Clear ?	0
How many shillings more than 2 were there in a guinea ?	5
What Judith Rossner novel was made into a film starring Diane Keaton ?	1
Where did Hillary Clinton graduate college ?	4
Where can I find a large list of 5 to 6 letter words ?	4
What kind of a sports team is the Wisconsin Badgers ?	1
Who became president of the U.S. in 1789 ?	3
When was John D. Rockefeller born ?	5
Who was actress June Havoc 's legendary sister ?	3
Name a product that controls the ripening of apples .	1
What 's the nickname of oddsmaker Jimmy Snyder ?	3
Why do the chickenpoxs last so long ?	0
Name the Four Horsemen of the Apocalypse .	3
What is the most useful site on the Internet ?	4
What is compounded interest ?	0
Who was Hitler 's minister of propaganda ?	3
How long does cocaine stay in your system ?	5
What function does homeostasis have on the existence of an organism ?	0
What country boasts the southernmost point in continental Europe ?	4
What countries have the most auto thefts ?	4
What are capers ?	0
How can I get a CCT diagram ?	0
What meter was invented by C.C. Magee in 1935 ?	1
What Spanish artist painted Crucifixion ?	3
How do I find a city if I have the area code ?	0
What 's approaching when a cyclist shouts : `` Oil '' ?	1
Where is Burma ?	4
What is a pyrotechnic display ?	0
What do peacocks mate with ?	1
How many hostages were killed in the Entebbe raid ?	5
How old is Britney Spears ?	5
What year did Canada join the United Nations ?	5
Which of the Seven Dwarfs comes first alphabetically ?	3
What is the hair style called that new military recruits receive ?	0
What Russian seaport has a name meaning `` Lord of the East '' ?	4
Why do we call someone `` honey '' ?	0
What 's the highest hand in straight poker ?	1
What two countries ' coastlines border the Bay of Biscay ?	4
How did water appear on the earth ?	0
What general direction does the journey in Around the World in 80 Days proceed in ?	4
Where are the leading medical groups specializing in lung diseases ?	4
Where can I find the lyrics for the song ` Getting Married Today ' from the musical ` Company ' ?	4
What stereo manufacturer is `` Slightly ahead of its time '' ?	3
What two countries in South America are landlocked ?	4
How do you use `` farther '' as opposed to `` further '' ?	0
Who is Desmond Tutu ?	3
What mystery writer penned `` ...the glory that was Greece , and the grandeur that was Rome '' ?	3
What are the benefits of home school ?	0
How old is Jeremy Piven ?	5
What is a Devo hat ?	0
What 's nature 's purpose for tornadoes ?	0
What is the life expectancy of an elephant ?	5
How can you be happy ?	0
To what does Microsoft 's Windows 3 owe its success ?	1
What is infomatics ?	0
What is the second highest mountain peak in the world ?	4
What African country is governed from Ouagadougou ?	4
What did Martin Luther post on the church door at Wittenberg ?	1
Where are the Austerlitz and Victor Hugo subway stops ?	4
Who appointed the chair of the Federal Reserve ?	3
What do the French call La Manche ?	1
What two Japanese cities are spelled with the letters K , O , O , T and Y ?	4
What do you need to do to marry someone in jail ?	0
What is the name of Roy Roger 's dog ?	1
What is the origin of the name ` Scarlett ' ?	0
What court does Bob Woodward describe in The Brethren ?	3
How does James Bond like his martinis ?	0
How much pizza do Americans eat in a day ?	5
What are the short- and long-term effects of underage drinking ?	0
How many disks does each player have in a four-handed game of Crokinole ?	5
What magazine paid $5 , 000 for an eight-millimeter film of John F. Kennedy 's assassination ?	1
How many milliseconds in a second ?	5
What future deer hunter portrayed Annie Hall 's neurotic brother , Duane ?	3
During which season do most thunderstorms occur ?	5
What is nicotine ?	0
About how many soldiers died in World War II ?	5
Who was the first woman to fly solo across the Atlantic ?	3
How does the tail affect the flight of a kite ?	0
How has TV affected our society ?	0
What constellation represents a hunter with club and shield ?	4
Approximately how much does a teaspoon of matter weigh in a black hole ?	5
What is a fear of slime ?	1
Where is Mozambique located ?	4
Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?	3
How much did Mercury spend on advertising in 1993 ?	5
How many people live in the Falklands ?	5
What trophy is awarded to the winners of the Super Bowl ?	1
What currents affect the area of the Shetland Islands and Orkney Islands in the North Sea ?	0
What kind of gas is in a fluorescent bulb ?	1
What TV series featured Neal , a martini-drinking St. Bernard ?	1
What is the Amish religion ?	0
How many years of bad luck follow breaking a mirror ?	5
Who asked you to do the Loco-Motion with her in 1962 ?	3
How many grooves are on a dime 's edge ?	5
How many villi are found in the small intestine ?	5
How many teaspoons make up a tablespoon ?	5
What is Mississippi 's state animal ?	1
When was Ulysses S. Grant born ?	5
What is the origin of `` barbeque '' ?	0
Who was the author of the famous fairy tale `` Snow White and Seven Dwarfs '' ?	3
Why do people get goosebumps when they have something emotional happen to them , like when they hear a beautiful piece of music , or see something beautiful , or get aroused by someone they love ?	0
What 's the distinction of U.S. Supreme Court Justice Thurgood Marshall ?	0
What is a fear of strong light ?	1
What 's the No. 1 killer in industrialized countries ?	1
What is `` Chicago Hope '' ?	0
What does a dipsomaniac crave ?	1
How do you correctly say the word ` qigong ' ?	0
How many Beanie Baby sites are there ?	5
What businesses in Alaska were affected by the Exxon Valdez oil spill ?	3
How much did Varian Associates try to sell its vacuum products division to the BOC group for ?	5
What is the zodiac sign for August 14 ?	1
What was the former residence of Scottish kings in Edinburgh ?	4
CNN is the abbreviation for what ?	2
Who is Rocky 's and Bullwinkle 's ever-lost friend ?	3
What 's the geographic term for the submerged fringe of a continent ?	1
What is real time processing ?	0
What is HTML ?	2
What is the latitude and longitude of El Paso , Texas ?	5
What Tom Wolfe book is about the Mercury astronauts ?	1
How many copies of an album must be sold for it to be a gold album ?	5
What is the capital of Ethiopia ?	4
What company sells the most greeting cards ?	3
When Superman needs to get away from it all , where does he go ?	4
What is dextropropoxyphen napsylate ?	0
What is phosphorus ?	0
What is the name of Joan Jett 's band ?	3
How many seats does the Batmobile sport ?	5
What is a Mexican hairless ?	0
What is a prism ?	0
When did the Hindenberg crash ?	5
What is the temperature for baking Peachy Oat Muffins ?	5
How do you clean an LCD monitor screen ?	0
What year was Desmond Mpilo Tutu awarded the Nobel Peace Prize ?	5
Who released the Internet worm in the late 1980s ?	3
Which one of the Great Lakes is entirely within U.S. territory ?	4
Who won the first general election for President held in Malawi in May 1994 ?	3
What year was the Mona Lisa painted ?	5
What is the major fault line near Kentucky ?	1
What engineer invented the pull-tab can ?	3
Who 's the lead singer of the Led Zeppelin band ?	3
What video game hero do some of his fans call Chomper ?	3
What is the origin of blue for boys and pink for girls ?	0
How many astronauts have been on the moon ?	5
What phone number can I call to have a tree planted ?	5
What does a chairbound basophobic fear ?	1
What does the name `` Anthony '' mean ?	0
What did Cool Hand Luke go to jail for ?	0
What four-legged creature did a Cornell University study say would make man 's best companion in space ?	1
Who portrayed Prewett in From Here to Eternity ?	3
What are some children 's rights ?	0
Who invented the stethoscope ?	3
What river is Pocahontas buried along ?	4
What is a gandy dancer ?	0
Why do they call it a `` funny bone '' ?	0
How long does a dog sleep ?	5
What is the classic definition of tragic hero ?	0
What is multimedia ?	0
What is yohimbine ?	0
How many wives did Brigham Young have ?	5
What is diabetes ?	0
What film was based on the play Everybody Comes to Rick 's ?	1
What is the population of the largest Chilean city	5
How many people died on D-Day ?	5
What is the difference between a bachelor and a 1 bedroom apartment ?	0
What country claimed Rubens , Van Dyck and Bruegel as citizens ?	4
What is the name of the chronic neurological autoimmune disease which attacks the protein sheath that surrounds nerve cells causing a gradual loss of movement in the body ?	1
What spider makes a superb pet , even said to recognize its master ?	1
What was the first minimum wage ?	5
What Nobel laureate was expelled from the Philippines before the conference on East Timor ?	3
