document	label
"putting the micro into your pocket could trigger just about anything ( unless the hold feature is improved : it asks if you want to "" unholy "" for every button up press ) second , i 'm worried about the durability of the player ."	0
just don 't get drawn into t-mobile 's catchy rebate .	0
12 ) big storage - my entire cd collection in one small device ( 5717 songs , 491 albums and counting ) ! .	1
t simply the best player on the market for a really low price , so why look anywhere else ? .	1
5 . the zen does not have a stop button ! .	0
the sound quality is superb , much better than that of an ipod , in my opinion .	1
i 've had this player for more than 4 months and i 'm very happy with it .	1
the only thing i do n 't like about this is the cover does suck .	0
the picture quality of this camera is outstanding ( taking its ' size and price into consideration ) .	1
i find the major problem with this item is that if you have a very messy diaper and can 't tightly bundle it without a mess , the mess gets all over the module that dumps the diaper and the stink is outside of the diaper pail .	0
learning how to use it will not take very long .	1
we got two phones for the t-mobile family plan ( indeed very easy to switch to the family plan ) and one came with a broken headphone ( can hear but can not be heard ) and one died today after less than two weeks of use .	0
yin to point out they have experience , and so the reliability of the connection you get is among the best .	1
the base was deeper and the highs were crisper .	1
best electronic i 've bought since i was born .	1
definitely a great camera .	1
"also included in the "" games "" section is the great music trivia option - which tests your skill at being able to quickly place your own songs ."	1
i also had no problems installing or running the camera software on my pc .	1
i 've been incredibly happy with this camera .	1
to make matters work , there is no manual override to overcome this problem .	0
output went black and white only via both s-video and composite connections , and with no v-hold .	0
it 's the same body as the popular elp2 aps camera ( take a look at a standard credit card from your wallet and you 'll have an idea of the front profile ! . ) .	1
this is the best phone i have seen .	1
"got a "" system error "" problem 30 days after purchase ."	0
if you want to work wirelessly , this router does just what you want it to do and my geek friends say that the security is as good as it gets right now .	1
this linksys router does it for the right price .	1
i was more excited about this player upon opening than i was about the nomad .	1
the only disappointment so far has been battery life .	0
for the money , i 'm not sure you can do better .	1
pi ii 1ghz 512mb rd ram windows xp pro 80gb hd i was able to uninstall nis 2003 and install nis 2004 with no trouble .	1
"unlike some of the other people who received a "" lemon "" , my dvd player came in perfect working condition ."	1
i 'm not sure whether this is related to the charge cycle of its li-ion battery , the better firmware , or a combination of both factors .	1
this phone is one of the best i 've ever used .	1
i have stored around 60 cd 's ( at 160kbps ) on this and have barely touched the available memory .	1
excellent phone , the phone looks much better than what u see in the pictures .	1
"otherwise , this is a great "" alternative "" mp3 player for those of use who don 't want to worship the mighty all-powerful apple ."	1
this one has a good looking .	1
i decided to go with the diaper champ rather than the more popular diaper genie , because i didn 't like the idea of having to buy special bags .	1
also , the touchpad seems to be waterproof to some degree .	1
i love the diaper champ , it is really easy to use and since you can use regular garbage bags it doesn 't cost an arm and a leg for refills .	1
one cabinet shop has been using one regularly in a router table for 11 years without a problem .	1
great camera , i have been using this for several months and got excellent results , simple friendly usage , in many scenes indoor , outdoor , snow , close up macro etc .	1
the first thing i did was upgrade the firmware to the version required for wmp10 , it syncs flawlessly with media player and transfers are fast .	1
the linksys technical support site has nothing about configuring the router for use with a mac .	0
looks and durability : i realize many people are fond of the minimalist white interface .	0
but if i installed either one of these norton products , neither works after installation ? .	0
the canon software for raw images does not present you with a raw image at all , but the raw image after it has been processed by all the image-affecting settings in the camera .	0
after hooking the thing up , i found that it would only played less than 50 % of the dvds i put in it .	0
creative media source is very easy to use once you get the hang of it , and the file transfers are fast .	1
no line out jack - as i said , there is none .	0
- the flywheel you use for most of the navigation was n 't in tightly and it was uneven as far as the amount of pressure to make it engage .	0
it had issues right off the bat , with freezing up , staying in 'shutting down ' mode , and just not functioning very well in general .	0
i also tend to like the sliding cover/on switch found on many compact ps cameras since it 's much faster and easier to power on if you need to take that instant shot .	1
first of all , i 've never been big on earbuds - they 're just not that comfortable .	0
the subscription files are still a little slower to transfer , but it 's only by about 10% or so .	0
however , it is much bigger , bulkier , and heavier than my other router and i would not like to use it freehand ( i keep it mounted in a table ) .	0
opening the champ to empty out the bag is a little tricky- i pinched my thumb a few times before i got the hang of it .	0
the hitachi has plenty of power , runs smooth , and cuts effortlessly through maple ( with freud bits ! . )	1
the battery is replaceable ( a real plus ) and there is a leather case ( another real plus ) .	1
we have never had any problems with anything like loose wipes getting stuck ( we always wrap them in the dirty diaper ) .	1
it is an extremely cool cozmo .	1
the fm tuner is just a little spare icing on the cake .	1
i was some what sceptically when i seen the price deference between the other makers of comparable hp .	0
what an upgrade ! . ! . ! .	1
the colors are a joke , and i personally hate the stupid vertical touchpad .	0
i would not be inclined to purchase an apex product again .	0
"the only thing i would complain about the zen xtra is that the controls are n 't as easy as the ipod 's , or as "" sexy "" looking ."	0
i chose the g3 because of its reputation for very high quality , clean images .	1
i just received my 40gb zen xtra yesterday and i 'm extremely pleased with it .	1
also , diapers tend to stay in the middle , causing the pail to get backed up .	0
fortunately , the g3 has a hot shoe that can take an external flash , and fortunately for me , i already owned a one of the highest quality external flashes that money can buy : the met 60 ct-4 .	1
what a kick butt mp3 machine and the freedom to get songs from a reasonable source , instead of paying for them two or three times , then get the creative zen ipod killer , kiss my ass itunes ! .	1
i 've sent 10 e-mails to their customer service department requesting an ra with no response .	0
unlike other reviewers , i have found the support to be responsive , almost no wait time on the phone , and relatively knowledgeable .	1
the pictures are tack sharp , colors are vivid , and at 7 mega pixels the quality is plenty high to manipulate and crop images to your hearts desire .	1
especially the bluetooth server . . . meaning you have to restart the phone if you want bluetooth to work again .	0
both of them keep disconnecting on me and interruptions are 3 or 4 times per day at best .	0
before you run out and buy an ipod , understand something : there are reasons the zen is worth encountering this kind of hassle , principally excellent ( for mp3 ) sound quality .	1
the actual experience of using the ipod is magnificent .	1
the product i rate five stars ,	1
10 ) multiple play modes - tracks in order of album , shuffle , etc . , is standard on all jukebox players but worth noting that the zen xtra is not deficient in this matter .	1
other than that , the simian series 60 os is great and offers lots of proprietary software that will work on your phone if you 're willing to hunt for it .	1
why bother when it works perfectly with media player 10 ? .	1
they are extremely convent and you don 't have to buy them seperately has i-tunes , which provides quality music at low prices .	1
overall , it does its basic function very well , but we expect more from the mp3 players today and the zen micro does not rise to the occasion .	0
t-mobile was a pretty good server .	1
this was possible due to the variable speed settings for any sized bit .	1
speaking of battery , it 's removable and replaceable ! .	1
i would imagine this is a problem with any camera of a compact nature .	0
nothing has broken on it , and it plays all the dvds i have .	1
although it has chubby hips , the device isn 't really so big .	1
i 've now had the camera for two months and i 'm even more pleased with it .	1
- the top that covered the battery kept poping off without much of a touch near the bottom latch .	0
as often mentioned , the scroll tab is average , however , not difficult to use or horrible .	1
however since this router is backward compatible , that doesn 't pose a problem at all .	1
made the camera totally inoperable .	0
works perfectly with my netgear wireless paramecia .	1
the colors on the screen are not as crisp as i 'd have liked them to be .	0
ultimately you will learn just how bad nokia is , and why their recent loss of market share is so utterly deserved .	0
along the way we compared it to my wife 's t720i and the 6600 was superior in terms of battery life , connectivity bars and features .	1
it feels tiny in the hand without it .	1
the size is tiny , which i love .	1
not plug & play ; . relies on id3 ; . no fm or recording	0
having the digic ii chip helps a lot .	1
but when we went to use it again , there was sound but no picture .	0
1 . pictures wo n 't transfer to pc directly from the camera using the included transfer cable .	0
with one of the most intuitive user-interfaces around , seamless bluetooth sync with microsoft outlook , support for thousands of applications for the symbian platform which this phone runs on ( i own the ir remote , iq and a few others ) , the nokia 6600 is all of the above - one of the few phones from t-mobile that can claim such a distinction .	1
outside of the t-mobile service area the phone seamlessly jumped onto at&t wireless and various other services where the t-mobile service was unavailable .	1
it definitely keeps the smell out .	1
"they said they would refund all the money , but a month later , they tell me now the back-up disc is not refundable as its cost is purely handling and shipping - $15 to "" handle "" and ship a cd ? . -- and they have been indignant and combative on the phone and in emails ."	0
it has many great features and very few bad ones .	1
oh . . . and file transfers are fast & easy .	1
i am happy with the fact that i can use any bag in there and dont ' have to pay out the nose for replacements .	1
the player feels very delicate , as if i 'm holding an actual hard drive .	0
the progressive scan option can be turned off easily by a button on the remote control which is one of the simplest and easiest remote controls i have ever seen or used .	1
this is my first digital camera and i could n 't be happier .	1
it 's easy enough to pop it open to see what song you 're listening to .	1
so far , the anti-spam feature seems to be very good .	1
the volume key can be hard to press , but i think this may be by design rather than a flaw , perhaps to keep you from pressing it accidentally when you are in a call .	0
there are no spec ail bags to deal with or buy ! .	1
one bad thing though , i find the remote-control a bit flimsy and i predict it will most probably ' die ' before the player does .	0
speaker volume is loud and clear but it sacrifices the battery life .	0
* lens visible in optical viewfinder .	0
secondly , all info can be sent to a computer and w/o the hassle of usb wires .	1
i took perfect care of this player and still it died in the week after the lousy 90 day warranty ended .	0
t610 supports only midi files .	0
- sound quality : excellent , everything you would expect from this company .	1
just received this camera two days ago and already love the features it has .	1
i have excellent hearing but the volume level on this phone is especially quiet .	0
creative did well on its rechargeable battery feature . .	1
-- > will not automatically transfer songs with identical titles ( if you have live albums or greatest hits albums , this will cause you inordinate frustration ) .	0
"my sd500 focuses flawlessly , does not "" whine "" during video , and my pictures are razor sharp ."	1
the included fence guide is easy to set up and quite accurate as well .	1
while transferring songs to the player , the interface has crashed a few times ( 4-5 times in a 4-5 hour period ) normally this would cause me major concern , but it appears that this bug is reproducible , which leads me to believe that creative will fix it with a patched version shortly ( or maybe it 's just my computer ) .	0
i liked this one enough to buy another .	1
it looks really sleek and stylish , and does everything it claims .	1
2 ) storage capacity	1
the sound quality with jazz and pop music is equally superior .	1
it comes with a rechargable battery that does not seem to last all that long , especially if you use the flash a lot .	0
the total price with delivery ( free shipping ) was $135 ! .	1
most of them are already switched to apex and they are happy .	1
pros : large hard drive for the $$ -- 20gb and 40gb are both affordable .	1
it is crystal clear .	1
honestly , i love this player .	1
1 ) fragile ( i broke the 1st one within 10 days )	0
linksys quality and tech support have been outstanding .	1
2 ) the champ uses regular store bags .	1
other than this , i am very pleased with the router and would buy it again .	1
the zen was an impressive purchase and i would highly recommend it to anyone using napster .	1
battery non-issue .	1
it was easy enough to remove the front plate , and there was only one way the battery could be inserted .	1
can recommend the hitachi in this ergonomic arena -- at the price quoted on amazon it is a bargain .	1
i give it 4-stars only because the installation process - or rather problems that may surface during the installation process - can be frustrating to the average computer user .	0
pros : huge storage capacity for the price , easy to navigate , can modify existing playlists on the fly , has a removable battery	1
the firmware has bugs too , so download and install the latest firmware from linksys .	0
- well-backlit keypad	1
after upgrading the drivers and firmware a few times and e-mailing tech support for some setting tips it now works fine .	1
you can adjust the volume to be heard anywhere or so that it does n 't make that big of a disturbance .	1
6 ) excellent battery life - 14 hours beats ipod 's .	1
overall , i am very pleased with it .	1
because this camera is beautiful .	1
if you experience problems with installation , you can visit symantec 's website , click the support tab , click the 'home or home office support ' and there is an automated support assistant that can scan the norton program files on your computer and it will tell you what is not working right and how to fix it .	0
this year , it seems that i choose my timing perfectly , having discovered the awesome device that is the zen micro .	1
the 4300 comes with excellent easy to install software i use it on xp and win98 without problem , battery charger , usb and video cable .	1
6 ) the phone is really wide , which seems to be a turnoff for many people , but the phone is actually easier to grip and feel more ergonomic .	1
i gave the zen 5 stars because it 's excellent for the class that it is in and it 's not really appropriate to rate it based on players in a different class .	1
the auto-focus on the camera seems to have trouble focusing on the subject .	0
don 't use them , so i delete them for addle space .	0
i purchased this router at a woodworking show after watching the ct people using it to demo their bits and was impressed how it performed .	1
fyi , battery doesn 't die if you don 't use lcd	1
2 . despite most reviewers giving kudos to the zen for music quality , i experienced a flaw using eax .	0
the buttons are easy to use , and its easy to navigate .	1
"i had a question about the pros and cons of turning off the norton firewall vs . the windows firewall , and waited 45 minutes to speak with a tech support representative because i did not have a "" customer priority id number . """	0
i was looking for something that wasn 't too complicated to use and to help the pics i post on ebay show more detail .	1
the only downside i see is that it does n 't look like you can manage playlists from the nomad , it has to be done from the computer .	0
it also holds a lot more diapers .	1
no memory stick slots -- although a rare feature , it would be nice to have extra storage , not that it needs it built-in lithium battery -- a huge hassle to bring this back ; . draining the battery once you get it helps , but removable/replaceable ones are a lot more convenient	0
i was up all night trying to make the stupid thing work , to no avail .	0
but canon never fails to amaze .	1
five gigabytes is plenty for my great albums .	1
perfect size ! . beats the competition by leaps and bounds .	1
unfortunately , this digital moment-capturing device called the g3 sometimes captures the moment after the one you wanted .	0
its easy to use and the sheer fun of being able to use an array of nikon accessories like the telephoto and wide-angle lenses is the proverbial icing on the cake .	1
then when i went to norton 's website to obtain a priority id number per the instructions i had been given , i couldn 't find a way to get one .	0
i bought this apex 2600 dvd player for myself at christmas because it got good reviews as a good value for the money on a variety of different sites .	1
creating playlists using the included software to minimize issue 3 was n 't as easy as i would have liked .	0
the fact that has an open-source firmware makes it a great option in my opinion .	1
in fact , i liked it so much after using it with my son who is now 2 years old , that i bought one for our new baby 's room .	1
ive had this phone for a year now - and its the best phone i have owned .	1
it has raised the bar owing to number of features it offers and the absolute ease of use delight .	1
way to go apple ! .	1
when the overall image quality ( especially natural colours , details , natural looking of the pictures ) is the most important thing , then this camera its top notch and very impressive .	1
but , i would definately recommend this phone .	1
nice machines , but i consider their quality pretty low now .	0
this is truly a clydesdale among the industry 3hp+ router workhorses .	1
the song quality of the ipod is excellent , and the included ear buds are actually more than satisfactory , for most users .	1
this camera has none of these flaws and will be something you 'll use all the time .	1
1 ) slr like programming and exposure control gives you latitude to be creative , yet its program and auto exposure settings provide excellent photos if you do n 't want to bother with the settings .	1
all of the wireless components that i bought were a breeze to set up as well .	1
as a computer , or pda its weak since the screen , while large by phone standards , is still tiny to really do anything on .	0
weaknesses are minor : the feel and layout of the remote control are only so-so ; . it does n 't show the complete file names of mp3s with really long names ; . you must cycle through every zoom setting ( 2x , 3x , 4x , 1/2x , etc . ) before getting back to normal size [ sorry if i 'm just ignorant of a way to get back to 1x quickly ] .	0
neat feature for self-timer allows you to record two different warnings .	1
the i-pod is the best thing i have ever used .	1
it fits comfortably in my shirt pocket and while very well-designed , doesn 't look to ostentatious while i 'm walking around with it .	1
i like the size and weight of this little critter .	1
i didn 't have any major problems installing this software .	1
the speakerphone , the radio , all features work perfectly .	1
creating and modifying playlists is easy and clean .	1
it has a clear blue light that allows you to see everything on the screen easily .	1
this phone is a winner . . .	1
i have transferred in about 2 , 400 tracks so far - very easy to use both the ipod and itunes .	1
this router acts as a wireless access point , 100 mb switch and a router making it a nice multipurpose device .	1
the camera is a dream to operate in auto mode , but also gives tremendous flexibility in aperture priority , shutter priority , and manual modes .	1
if there was a zero-star rating i would give it .	0
the zoom lens unit feels fragile and it is worth buying a good camera bag if you are going put to carry it round a lot .	0
awesome for the newbie , though i personally like to fasten every bolt myself .	1
9 ) wake-up feature that allows you to set up the player to wake up and play selected music at a specified time .	1
i have about 6 gb used on my ipod so far ( well over 1000 songs ) , and as far as i can tell , all of them play at near-cd quality .	1
the cool thing about the ad-2600 it plays alot of different file like mp3 , wma cds , jpeg and kodak picture cds , dvd 's , dvd - / + r 's .	1
if it weren 't so big i would probably by another since no shop is complete without a handful of routers . .	0
this camera is so light and tiny that i literally carry it everywhere with me , which is great considering i 'm an artist and like to capture interesting items for future painting .	1
just easily drag and drop files into the nomad explorer and from there you easily alter id tags and sort your music according to your liking , by artist , song title , genre , etc .	1
plus , if you order from amazon . com , they will exchange it for you no problem .	1
now that i have all my music on it there has n 't been any more problems .	1
i have only had this camera for one full day and i have to say that it is wonderful .	1
i bought my canon g3 about a month ago and i have to say i am very satisfied .	1
i can 't write enough positive things about this great little camera ! .	1
i wo n 't go into the details here , as the online sites ( steve's digicams , previews ) go into great depth in their reviews , but i am very pleased with the features , the speed , the picture quality , the flexibility , the automation , and the functional conveniences this camera offers .	1
negatives of the player itself : you need to do a little work before having full enjoyment of this player .	0
when you put this phone in your pocket you forget it is there ; . it is unbelievably small and oh , so light .	1
but , all of this means nothing , because of the serious , serious , stupid and ridiculously elemenatary design flaw : after 3 months , give or take a few weeks , you won 't be able to hear anything .	0
when you look through the viewfinder ( not the lcd ) the bottom left corner of the picture ( about 15 % ) is blocked by the lens .	0
i purchased this phone knowing it was slightly old as compared to the newer models of nokia phones available .	0
"1 ) frame freezes and the family yells , "" dad ! . somethings wrong with the dvd player ! . come quick ! . """	0
this is a great deal , and i 'm elated with my decision to go with hitachi 's green machine .	1
the 6610 has the radio function which is utterly useless .	0
forget about the sleek looks if it can 't play some of your real dvds .	0
the other pail i used started to smell after 2 weeks of use .	0
i 'm easily enlarging pictures to 8 1/2 x 11 with no vi sable loss in picture quality and not even using the best possible setting as yet ( super fine ) .	1
however after playing with it for three weeks now , i 'm convinced , the zen micro is superior .	1
the eax settings are somewhat superfluous but not really a negative .	1
in addition , i do not think the battery lasts much more than eight to ten hours , and it can take four hours for a full charge .	0
i was impressed by this very inexpensive player . for the first three hours , and then it died .	0
i am getting better speeds on all my web programs .	1
its sleek design , large memory capacity , compatibility with itunes , and ease of use makes this one of the best portable digital listening devices on the market .	1
but , it seems to work so well now , that i do n 't anticipate any problems with it .	1
the remote is okay , but i am not a fan of remotes with tiny buttons .	0
i 'd say that this camera is perfect .	1
i 'm not sure why all the bad reviews , my computer isn 't especially slowed down and i have win '98 .	1
it has a classic design yet looks hip .	1
so , why the small digital elph , rather than one of the other cameras with better resolution or picture quality ? . size[+2]	1
all reviews i 've seen seem to indicate that the creative mp3 jukeboxes have the best sound quality of these 2nd generation jukebox ed ( ipod , archos , dell , samsung ) .	1
i love this camera ! .	1
what disappointed me is the fact that it does not seem to read certain dvds .	0
the zoom function on this camera is so loud that sometimes you will be unable to use it if you find yourself in a situation where you must be quiet .	0
they take excellent macro shots as well .	1
it feels slow to focus , and unbearably slow to shoot .	0
when you turn on your player , the player turns on really fast , and the music continues to play , as you left it when you were turning it off .	1
it is a bit cumbersome , and i can 't get to the songs i want as quickly .	0
by far this seems to be the best value out there for the money ; . if you are undecided , the creative zen micro seems to be the best choice .	1
about the only legitimate criticism from the online reviews is that fact that the lens really does obstruct the viewfinder .	0
i was fortunate to get the packaging that still included all the accessories ( desk stand/hard case , belt clip , wall charger , etc ) .	1
i immediately had problems getting the player to recognize two of my favorite dvds .	0
still , that 's enough time that i 'm still satisfied , if a bit grouchy with creative 's over hyped promises .	0
in the auto mode it functions basically as a point and click , the scene modes are very easy to use and produce good results .	1
"all the "" cool "" features of the mini , but with 20gb instead of 5 ."	1
the only problem is the battery life .	0
"i don 't have problems with the depth adjustment , the speed control , the collet ( i haven 't tried the 1/4 "" sleeve yet ) ."	1
i highly recommend a nokia 6610 .	1
transfering - i could not get my songs to completely transfer via usb 1 . 1 or 2 . 0 .	0
i absolutely love it .	1
* protective case completely useless as is since it obscures display window .	0
i thought it was just the player , but then i started checking the discs to find that the apex 2600 is actually ruining my media .	0
a little weighty ( 9 ounces . . . no biggie ) , but otherwise fine .	0
the look & feel : i have the black one and the contrasting neon blue on the buttons add a very nice ambiance .	1
finally , i reiterate my thumbs-down rating for t-mobile as a carrier .	0
the picture rs are amazing .	1
the top did not fit well into the unit . ( felt defective )	0
but for now it appears that this player does n 't play well with itunes .	0
i am able to carry it close to my body , in places where other phones are not so easily concealed .	1
i find that if you remove the springs it is much easier to adjust and will not stick much .	0
this is my first mp3 player and i am so impressed with what such a small device can do .	1
do n 't buy this player .	0
this is a fantastic tool to use .	1
2 ) the player user interface ( ui ) is intuitive to use , and allows easy navigation of a large or small collection .	1
if you strictly use the lcd and not the view finder , i highly recommend the camera .	1
you feel like you are holding something of substance , not some cheap plastic toy .	1
9 3x built-in optical zoom is a lot for this price range .	1
actually , the creative zen micro solves all that .	1
having done all this , i was quite pleased to see that all corners i needed were decently covered by the signal .	1
solid food poop is very stinky and this diaper pail doesn 't really contain the smell .	0
5 . check traffic411 . com for la traffic on the 405 .	1
on 2 dvds so far it refuses to play certain episodes with no problems on the others on the dvd .	0
* does not provide enough volume when connected to larger headphones , or external receivers ( car radio ) .	0
the only problem i find with it is that the plunge mechanism will eventually stick due to wood dust .	0
i have shopped with amazon before and have been very happy with their performance thus far .	1
it seems like the software is just not responding .	0
there is also a small covering for the lens , so you need not worry that the lens will get scratched .	1
the speed control is recessed too far in the housing and required a tool ( screwdriver or dowel rod ) to effect any speed change .	0
- the controls are much inferior to the simple ipod ones .	0
overall it is the best camera on the market .	1
the only problem i have is with the handle you use to open the top compartment .	0
the software failed repeatedly .	0
i read many reviews on norton i . s . 2004 from a variety of sources ( cnet , amazon , message boards ) and came to the conclusion that nis 04 was a terrible product and not worth the update .	0
the micro has an impressive array of very nice features and a well designed user interface .	1
the product has worked perfectly for me on my xp .	1
this is a quality product , not to be confused with the cheap junk that hitachi gets manufactured in china .	1
i uploaded the drivers and new software in 15 minutes - no crashes or problems .	1
this player has worked flawlessly for me and at this price , you can 't go wrong .	1
there is no comparison , the champ is easy and smell free , the genie was difficult to use one handed ( which is absolutly vital if you have a little one on a changing pad ) and there was a def finite odor emanating from the genie plus we found that the quick tie garbage bags where the ties are integrated into the bag work really well because there isn 't any added bulk around the sealing edge of the champ .	1
so , i 've had it for a month , and the headphone jack went out .	0
on the plus side it 's packed with features , including bluetooth that works fine - it 's really a tiny computer that is also a phone . . . and that 's the negative .	0
the big backlight makes things easy to see , and the writing is big enough for people to see .	1
the first one we installed did n 't work , and our kids were devastated to say the least .	0
it is a great router for a table and with the depth adjustment knob it is easy to adjust depth precisely .	1
the installation software cd crashed repeatedly .	0
the zen serves as a back-up device as well as a player .	1
i installed , activated and registered nis 2004 without issue .	1
i began taking pics as soon as i got this camera and am amazed at the quality of photos i have took simply by using the auto mode .	1
it does well in all aspects of internet browsing .	1
it holds quite a few diapers , and pops them in quickly and easily .	1
what the g3 raw image software gives you is a fantasy world designed to please the uncritical .	0
i 've had nothing but good luck with t-mobile .	1
i then tried to set up the router through linksys 's browser interface , but as the only instructions available tell you to use the installation cd , i had little luck - i did manage to connect briefly , but the connection kept dropping , and with no idea of how to resolve that issue , i gave up .	0
it 's very quiet for a universal motor-driven tool , and the height adjustment stick and variable speed control are great .	1
picture and video quality is ok .	1
apex 's website is down and they wo n 't answer their phone .	0
the box is upstairs , and in the farthest room i get connected at 11-18m speed - that is similar to the older 10m ethernet standard .	1
the pictures are fabulous and their is a ( short ) learning curve to it ; . there are tons of features i have n 't even gotten to .	1
second might be a problem i might have with my pc but not too sure , when the player is connected on the usb and i start playing on it and also using the windows explorer , it sometimes pauses by itself and tries to synchronize with the pc during play , which is a bit irritating .	0
look at the size of it ! .	1
the picture is perfect , although i 'm not watching on an hdtv .	1
has 4x optical zoom which is higher than any other in the same price range .	1
t-mobile wasn 't upfront about some of the terms to qualify for the rebate .	0
they will not respond to my emails ( promised turnaround time is 24 hours ) and the phone line is constantly busy .	0
this time , it started the installation process , then i left for work . i think it will work . i hope it will work .	0
i have not played with all the features yet , but the camera is easy to use once you get used to it .	1
the battery is also convenient , but could have been better , such as the zen touch 's battery ( but at least this one is removable ) .	1
there were a few attractive features , such as the small size and the layout of the remote .	1
all in all i am pleased with the router .	1
all the buttons & necessary lil ' gadgets are on the sides of the player which is nice for when you are holding it in the palm of your hand .	1
i have windows xp pro and when installing the enclosed software i did receive a message that there was a problem installing the driver .	0
the lens is visible in the viewfinder when the lens is set to the wide angle , but since i use the lcd most of the time , this is not really much of a bother to me .	0
sharper pictures .	1
what got me to buy was the reviewer that said it would play dvd-rs fill of files ( e . , mp3s ) .	1
i was an early purchaser of the wrt54g , and had a few problems with stability and speed - finally , the march 03 firmware update has resulted in an excellent product ! .	1
i 've often struggled to get something to work the way i want it , and hate to have to carry the manual with me all the time ! .	0
i took it out one day and the lcd was not working .	0
it is n 't big and offensive , though you would n 't know it by looking at the pics it takes .	1
+sorts music by artist , album , genre , etc . . . it 's easy to wade through 5 gigs of tunes to find what you 're looking for .	1
3 months of use and it no longer recognizes anything .	0
i am glad that i do not work for norton .	0
crappy headphones .	0
the software comes with plenty of defaults genres .	1
this did manage to cut the number of pop ups during start-up from 4 down to 2 .	1
if you use linux and want gr ps and/or want to use a handsfree bluetooth device , and want a decent camera -- this is the phone for you .	1
- the replacable battery is great since once it eventually wears out ( as all lithium batteries do ) , you will be able to buy another easily .	1
i did n 't read a thing about how to operate it -- it was just intuitive .	1
the zen offered a great alternative .	1
"we can start by losing the shiny miracle-material cover that you can literally scratch just by looking at it wrong , and thus eliminate the need for third-party "" asking "" protective covers for an extra thirty bucks ."	0
next , the big reason not to buy any norton product : if there 's a problem with it , norton charges $30 to even tell them about it .	0
if you want a sharp looking , fast digital camera and you don 't need or want manual controls , then this is the camera for you ! .	1
after using it for just a month , i could not play any dvd .	0
- included creative software is pretty poor .	0
first of all , i bought this dvd as a christmas present for my girlfriend and i am somewhat disappointed .	0
this really is a great little phone ; . its got nice features , a beatiful screen , great ergonomics , and its tiny ! .	1
if you can get one with all the accessories and a cheap extended warranty , this is the player to get ! . highly recommended .	1
i did like the heft of the machine .	1
the sound is excellent as one would suspect from a creative product .	1
their customer ( www . apex digital inc . com ) service is very poor .	0
for the zen creative focused on packaging which looked well thought out , well presented and easy to open and put back together .	1
the phone has such advantages as the excellent keypad and display , long rundown time and a good software suite .	1
but for what i do use it is perfect .	1
the supplied headphones are hands-down better than the mediocre ipod buds .	1
and best of all , no wasting money on special refill bags -- -this takes ordinary garbage bags ! .	1
if you want to purchase a real case or container or clip-on carrier for you zen micro , expect to purchase it separately and to dish out big time . .	0
it has lots of little cute features , my favorite being the games and the pim ( personal information manager -- i . e . organizer ) , and the radio ! .	1
the manual does a fine job filling in any blanks that remain .	1
there are so many functions in this little , yet powerful camera ! .	1
great price .	1
other things that i miss are voice-activated dialing and a standard 2 . 5 mm headset jack .	0
no offense to amazon , but i was able to find one online for just over 200 bucks ( i 'm sure prices here will continue to sink ) , and that also seemed quite a good bargain for the amount of storage space .	1
i also love that you can flip the device with one hand . . .	1
another problem is that the latest 2 . 0 firmware upgrade moves you into windows media player 10 which seems to be very , very slow for downloads . charging[-2]	0
the photostitch software is very cool if you want to do any 360 degree panorama shots .	1
i am quite happy with the camera .	1
it came with a good fence that is simple yet precise and thats well made and won 't break .	1
also the battery life isn 't great but it 's sufficient for my needs .	0
also , some other mp3 players such as the nitrus allow you to play wma ( windows media audio ) files , whereas the ipod does not .	0
battery life is very good , i use it every day and i have to charge it every 5 or 6 days or so .	1
all-in-all , creative has definitely come up with a winner in terms of product design and features , and i look forward to the nomad/zen line of products seizing more market share as people begin to realize that quality is a better determinant of experience than quantity and hype .	1
very sleek & stylish as well as the screen options and visuals it has .	1
i recently bought the linksys wrt54g router and have been very happy with the router itself .	1
i feel much less likely to drop this phone than others , which are actually starting to get too small .	1
in addition , it only seems to work if you 're about five feet away from the player , although that may have been just the batteries that came with it .	0
it has a cardboard slip cover with a nice layered box casing inside .	1
also , the instruction manual is very bad .	0
. this camera keeps on outfoxing in auto mode with a buzzing sound which can 't be stopped .	0
i use it in the table ( never take the springs out - just attach the fine adjustment knob ) , in my woo drat and freehand and it works great in all circumstances .	1
the front cover ( which you remove to take out the battery ) feels flimsy but when snapped on , the device still feels pretty solid .	0
door broke after a month .	0
but it takes gorgeous pictures for a 2 . 1 mp camera .	1
but if you want a great deal and a great mp3 player , get the nomad .	1
i then realized a major design flaw .	0
both the on/off switch ( soft start ) and the depth lock are within easy reach of the right hand .	1
this is wonderful to have for your first dvd player .	1
overall the nikon 4300 is a very dependable , robust , and useful little camera .	1
i saw a few complaints on the load time of menus and i feel people are over-exaggerating the menu load time .	0
battery : compared to the other players on the market , the ipod has one of the worst batteries around .	0
multiple users on one machine never seemed to behave like you 'd expect .	0
if i could , i 'd trade-up on my creative muvo2 and snag a zen micro tomorrow .	1
finally you will read a post somewhere that all codes are useless for the apex 2600 .	0
the volume .	0
the service from the supplier was exceptional .	1
the earbuds that come with it are n 't that bad .	1
lastly , the price is fantastic :	1
the software runs smooth , it 's nice to look at , it 's very organized , easy to follow and makes things very simple .	1
the sound is quite good , in terms of volume .	1
both of the problem dvd 's would repeatedly freeze during playback , while the counter on the player kept going .	0
depressing the scroll button ( for selecting ) is not always responsive .	0
