document	label
Who said of Super Bowl III in 1969 : `` We 'll win- I guarantee it '' ?	3
What is the chemical symbol for nitrogen ?	1
What are `` inkhorn terms '' ?	0
What are the first ten amendements passed ?	1
How fast is sound ?	5
Who is the current prime minister and president of Russia ?	3
Where is the Lourve ?	4
What was the date of CNN 's first broadcast ?	5
What do the letters D.C. stand for in Washington , D.C. ?	2
What is acid rain ?	0
What river is Pocahontas buried along ?	4
What is the origin of the surname of Braun ?	0
How does a bill become law ?	0
What is the habitat of the chickadee ?	4
Who makes the `` cross-your-heart bra '' ?	3
What country has been called The Queen of the Antilles ?	4
What is Alice Cooper 's real name ?	3
How do clouds form ?	0
How can you tell when figs are ripe ?	0
What city has the world 's longest subway system ?	4
What is the nature of learning ?	0
What is ethology ?	0
What type of polymer is used for bulletproof vests ?	1
What video game hero do some of his fans call Chomper ?	3
How much caffeine is in a 16 oz cup of coffee ?	5
What 's played at Wembley Stadium , London , every May ?	1
Who is Shirley MacLaine ?	3
What U.S. state has sagebrush as its state flower ?	4
How big is a baby bald eagle ?	5
What term does a Czech use to describe a Pole ?	1
What Colorado city owns its own glacier ?	4
What is the nickname of the Cleveland Indians ?	1
What hockey player did Ronald Reagan joke he would swap Texas for ?	3
What is Greek pita ?	0
What songs were popular in 1948 ?	1
What multitalented Academy-award-winning director failed a college course in motion-picture production ?	3
How much iron is in your body ?	5
Where can I find a website that gives comparisons of good prices ?	4
Which major diamond producer is based in South Africa ?	3
What bay sparkles next to Miami , Florida ?	4
What is California 's state bird ?	1
What whisky is `` known by the company it keeps '' ?	1
What robust U.S. President imported his own instructor after seeing a judo match ?	3
Who are the two sons of Ozzie and Harriet Nelson ?	3
What William Styron book is about a black preacher who leads a slave revolt ?	1
How do I find out about jobs ?	0
What does a pedometer measure ?	1
How do you write a book report ?	0
Who was the 1st U.S. President ?	3
How many students attend the University of Massachusetts ?	5
What is done with worn or outdated flags ?	0
In what year did the Bounty mutiny happen ?	5
What are the unemployment statistics for the years 1965 and 1990 ?	5
What are the odds of giving birth to twins ?	5
What is the first personal computer company ?	3
What events happened January 26 , 1978 ?	1
A normal human pregnancy lasts how many months ?	5
What is the term that describes a word where only one usage has been recorded in all literature ?	1
The major league baseball team in Pittsburgh is called what ?	3
Why can 't women serve in the Navy on board submarines ?	0
Who is the mathematician that won the Noble Prize for Literature in 1950 ?	3
How much would it cost to purchase a 2-foot-square party tent , with sides , ?	5
How do I impress a guy ?	0
What does INRI stand for when used on Jesus ' cross ?	2
Who was Sherlock Holmes 's archenemy ?	3
What city is served by Logan International Airport ?	4
Where did the saying `` rule of thumb '' come from ?	0
What year was the setting for American Graffiti ?	5
What is acupuncture ?	0
Who invented the vacuum cleaner ?	3
What 's the name of Popeye 's adopted son ?	3
What is a fear of sleep ?	1
Where is the Danube ?	4
What 1915 film was the first to gross $5 million ?	1
What former African leader held his country 's boxing title for nine years ?	3
What is New England 's highest mountain ?	4
What are birds descendents of ?	1
What format was the major competition of VHS ?	1
What Pope inaugurated Vatican International Radio ?	3
What province is Montreal in ?	4
What is measured in curies ?	0
Name a product that controls the ripening of apples .	1
What did people use to freshen their breath before toothpaste ?	1
Where is Tufts University ?	4
How far is the longest hole in 1 on any golf course and where did it happen ?	5
What is the best way to overcome a fear ?	1
When was the Big Thompson flood ?	5
How did P.T. Barnum bill the diminutive Charles S. Stratton ?	0
How can I enforce new rules to a group of youngsters who have been allowed to do as they please .	0
What are the first and last letters of the Greek alphabet ?	1
Which company claimed to be `` the world 's biggest toy store '' ?	3
Where is the Holland Tunnel ?	4
What pillar of the Dutch Renaissance painted Aristotle Contemplating the Bust of Homer ?	3
How many home runs did Babe Ruth hit in his lifetime ?	5
What drink is made up of rum , coconut milk and pineapple ?	1
Names of books by James A. Michener set in the following locations ?	1
Where was Tesla born ?	4
What are manifest and latent function theories ?	0
What are Cushman and Wakefield known for ?	0
How many varieties of twins are there ?	5
What 's the percentage of children aged two through eleven who watch ` 'The Simpsons ' ?	5
What is an ulcer ?	0
Who is Dear Abby ?	3
In what year did Joe DiMaggio compile his 56-game hitting streak ?	5
What does the theory of quantum leaps mean in simpler terms ?	0
What are the top five oil-producing countries in the world ?	4
Who were the Yankee 's frequent enemies ?	3
What schools in the Washington , DC NN NN VBP NN NN NN NN .	3
What is `` Nine Inch Nails '' ?	0
How much does one ton of cement cost ?	5
When was Christ born ?	5
How long should a person wash their hands before they are clean ?	5
What currency is used in Australia ?	1
Who murdered Leno and Rosemary LaBianca on August 1	3
What New Hampshire hamlet rises early to vote first in U.S. presidential elections ?	4
How can I easily remove red wine stains from t-shirts ?	0
Where was `` I have fallen , and I can 't get up '' said first ?	4
Who killed Gandhi ?	3
What Marx Brothers movie centers on a stolen painting ?	1
What island was the target of the U.S. 's Operation Urgent Fury ?	4
When did the Carolingian period begin ?	5
What President became Chief Justice after his presidency ?	3
What Soviet leader owned a Rolls-Royce ?	3
How many Vietnamese were there in the Soviet Union ?	5
How does the speed the magnet spins in a generator affect the output of the generator ?	0
What relative of Leo Tolstoy translated War and Peace eight times ?	3
Which magazine is `` fine entertainment for men '' ?	1
What lake is the source of the White Nile ?	4
How is the new Ford Econoline van F25 V1 engine ?	0
What is diabetes ?	0
How long should you feed your puppy Purina Puppy Chow ?	5
What was the first ready-to-eat breakfast cereal ?	1
Where did he get the title ?	4
Which college did Dikembe Mutombo attend ?	3
What are antacids ?	0
What does a woman want ?	1
What is the capital of Kosovo ?	4
When was Dubai 's first concrete house built ?	5
Why do rooftops give off steam after a big rainstorm ?	0
What year did the Titanic start on its journey ?	5
Where is the oldest living thing on earth ?	4
What is the difference between a college and a university ?	0
What 's the No. 1 killer in industrialized countries ?	1
What overalls are named for Dungri , a suburb of Bombay ?	1
What state is Niagara Falls located in ?	4
What 's the sacred river of India ?	4
What is the half-life of P-32 ?	0
What was the nickname of Frederick I , Holy Roman Emperor and King of Germany ?	3
What heavyweight boxer was known as The Wild Bull of the Pampas ?	3
What is the best art and design school in the world ?	3
What is the poetic meter of blank verse ?	0
What type of currency is used in China ?	1
What nutrients are for healthy bones and teeth ?	1
What is the name given to the Tiger at Louisiana State University ?	1
What famed river flows through Bagdad ?	4
What is the Scotch `` for people who know the difference '' ?	1
Which U.S. President is buried in Washington , D.C. ?	3
What New Orleans D.A. claimed : `` My staff and I solved the assassination weeks ago '' ?	3
What is the origin of the word `` tampon '' ?	0
What is office automation ?	0
How many times does the tide ebb and flow each day ?	5
What season begins with the vernal equinox ?	5
What is the dialogue circle in cartoons called ?	1
Whose funeral train traveled from Washington D.C. to Springfield , Illinois ?	3
What century does Captain Video live in ?	5
What keeps clouds in the air ?	1
How do you tell your parents you are dating an older man ?	0
What was the nickname of model Leslie Hornby ?	3
Who invented the Moog Synthesizer ?	3
Who invented the instant Polaroid camera ?	3
What film ends with the line : `` This is Mrs. Norman Maine '' ?	1
What kind of habitat does the scorpion live in ?	4
What do I call the sons and daughters of my first cousins ?	1
What is saltpeter ?	0
What book was F. Scott Fitzgerald working on when he died in Hollywood in 194 ?	1
Which member of the Micronauts spent 1 years traveling the Microverse in the Marvel comics ?	3
What does JESSICA mean ?	2
What kind of a sports team is the Wisconsin Badgers ?	1
What sport is known for hooligans ?	1
What is President Nixon 's birthdate ?	5
What bird can swim but can 't fly ?	1
Why does sound travel quicker through water than air ?	0
Who painted the Sistine Chapel ?	3
What are the short- and long-term effects of underage drinking ?	0
What generation am I in ?	1
What disease did August von Wassermann develop a specific test for in 196 ?	1
What are the four railways in Monopoly ?	3
When was the internal combustion engine developed ?	5
In which state would you find the Catskill Mountains ?	4
What river flows between Fargo , North Dakota and Moorhead , Minnesota ?	4
Where are the leading medical groups specializing in lung diseases ?	4
What is the name of the second space shuttle ?	1
Who was known as the Time Master in comic books ?	3
What is the origin of the word Marijuana ?	0
What Democratic prankster waved the train out of the station while Richard Nixon spoke from the caboose ?	3
Where is the Kentucky Horse Park located ?	4
What are the Baltic States ?	0
About how many soldiers died in World War II ?	5
Where are the headquarters of Eli Lilly ?	4
What is `` the only cigarette made with no leftovers '' ?	0
What color is the eight-ball in pocket billiards ?	1
What soft drink would provide me with the biggest intake of caffeine ?	1
What was originally defined as one 1-millionth of the distance from the equator to the Pole ?	1
What is Pittsburgh 's baseball team called ?	3
What was W.C. Fields ' real name ?	3
What is the chemical reactivity of neon ?	5
When did President Kennedy , Lee Harvey Oswald , and Jack Ruby all die ?	5
Whose husbands have included Conrad Hilton Jr. , and Michael Wilding ?	3
Why is it called `` hamburger '' if there is no ham in it ?	0
What are invertebrates ?	0
Where can I find out the top 1 singles ?	4
What is the English meaning of caliente ?	0
Where are all European and American eels born ?	4
What was the claim to fame of King Camp Gillette ?	0
What 's the singular of dice ?	1
What disease does Katharine Hepburn have that makes her voice shake ?	1
Where is Kings Canyon ?	4
Who directed The Wild Bunch ?	3
How many elephants are left on earth ?	5
What is mad cow disease ?	0
What state capital comes last alphabetically ?	4
What Scottish poet penned To a Mouse and To a Louse ?	3
What cocktail do you concoct with whisky and sweet vermouth ?	1
What athlete makes the most money from sports merchandise sales ?	3
How can I find out how much income tax is paid on Social Security income on the 1998 income tax ?	0
What was the outcome of the 1945 Yalta Conference ?	0
What was Nine Tailors , the television show from 1974 , about ?	0
How does the Nintendo `` Zapper '' work ?	0
What was the verdict in the 1925 trial of John T. Scopes ?	0
What percent liked Thatcher after she had been in power for a decade ?	5
What actor first portrayed James Bond ?	3
What is the longest chemical name , consisting of 35 letters ?	1
How many types of cheese are there in France ?	5
How many pounds are there in a stone ?	5
How can I call a friend in another country when I do not know the telephone number ?	0
What three colors are on the French flag ?	1
How tall is the giraffe ?	5
What is the fastest-growing comic strip of all time ?	1
What other name were the `` Little Rascals '' known as ?	1
What company started out making pies , and wound up manufacturing plastic throwing toys ?	3
How many verses are in the Bible ?	5
What book opens : `` At a certain village in La Mancha , which I shall not name.. . '' ?	1
What are differences between 1980 and 1990 ?	0
What is the AIM-54C Phoenix ?	0
What town was the setting for The Music Man ?	4
How many gallons of water go over Niagra Falls every second ?	5
What are the largest deserts in the world ?	4
What U.S. President was the first to breed mules ?	3
What is a portal ?	0
What did FCC chairman Newton Minow declare TV to be on May 9 , 1961 ?	0
Where did the term `` 86ed '' come from ?	0
Who directed the first Woody Woodpecker cartoon ?	3
What is the most popular sports car color ?	1
What is the weakest bone in the body ?	1
What golfer has been called Ohio Fats and Blobbo ?	3
What kind of creatures are the Canary Islands named for ?	1
What was the distinguishing mark on the `` Little Rascals '' dog ?	1
How many `` eyes '' does a coconut have ?	5
What is pasta ?	0
What is a language spoken by the Sioux ?	1
What song served as the closing theme of The Johnny Cash Show ?	1
What Russian seaport has a name meaning `` Lord of the East '' ?	4
Who killed Lee Harvey Oswald ?	3
What is the name of the Jewish alphabet ?	1
What are pushed and coupled in hump yards ?	1
What were hairy bank notes in the fur trade ?	1
What is a neurosurgeon ?	0
In What city or state do the most gay men live in ?	4
How do you get bubblegum out of carpet ?	0
What does an average daycare provider get paid in New England ?	5
What are the colors of the German flag ?	1
What year did nylon stockings first go on sale ?	5
What ratio of children of ages between two and eleven watch ` The Simpsons ' ?	5
In which year was the cartoon character Chilly Willy created ?	5
What did The Gas House Gang play ?	1
How many cards is each player dealt in Contract Bridge ?	5
What is Beethoven 's 9th symphony called ?	1
How many types of lemurs are there ?	5
What is a `` False Moon '' ?	0
What sport can a free-legged pacer compete in ?	1
What is Betsy Ross famous for ?	0
How do I write to my Congressman ?	0
What is e-commerce ?	0
What is prepared mustard ?	0
What city 's theatrical district has been dubbed The Roaring Forties ?	4
What board game does a `` wood-pusher '' play poorly ?	1
What is the highest peak in Africa ?	4
What is the origin of the first name ` Breony ' ?	0
What little boy and dog live in a shoe ?	3
What two animals are specifically mentioned as being in Noah 's Ark ?	1
Why should cigarette smoking be banned ?	0
What joins white wine to put the spritz in a Spritzer ?	1
What U.S. state boasts Stone Mountain , the world 's largest mass of exposed granite ?	4
What type of hunting are retrievers used for ?	1
What court does Bob Woodward describe in The Brethren ?	3
What medium is Stuart Hamblen the first singing cowboy in ?	1
What kind of education do I need to become a flight attendant ?	1
What is BPH ?	2
What does CPR stand for ?	2
Who spoke the only word in Mel Brooks 's Silent Movie ?	3
How many miles is it to Ohio from North Carolina ?	5
What is `` flintknapping '' ?	0
How old is singer Freedy Johnston ?	5
Ray Charles is best known for playing what instrument ?	1
What 1956 Grace Metalious novel was on the best-seller list for two years ?	1
Which of the following actors worked in New York 's Yiddish Theater ?	3
What was the name of the U.S. 's first manned space program ?	1
Who was the first woman governor of Wyoming ?	3
How many feet high is the hurdle in front of a runner 's steeplechase water jump ?	5
What is RCD ?	2
Who made the first airplane ?	3
What war did Johnny Reb and Billy Yank fight ?	1
Who is the premier of China ?	3
What `` melts in your mouth , not in your hands '' .	1
What are binomial coefficients ?	0
Where can stocks be traded on-line ?	4
When were William Shakespeare 's twins born ?	5
Who is the Voyager project manager ?	3
What Broadway musical featured the song , `` If I were a rich man ? ''	1
The lawyer who represented Randy Craft , what was his name ?	3
What is moxie ?	0
How many neurons are in the human brain ?	5
What Asian city boasts the world 's biggest bowling alley ?	4
Who is the composer of `` Canon in D Major '' ?	3
Which Latin American country is the largest ?	4
Where can I find pictorial directions on how to build a very simple treehouse ?	4
What city is terrorized by Dracula in The Night Stalker ?	4
Which mammal lives , breeds , eats , and sleeps underground ?	1
Where was helium first discovered , hence its name ?	4
What African country was founded by freed American slaves in 1847 ?	4
How does it make its colors ?	0
What 's the name of a golf course in Myrtle Beach ?	1
What does the abbreviation SOS mean ?	2
What is Spumante ?	0
Where can I get a photograph of professor Randolph Quirk ?	4
What is the West Virginia state animal ?	1
What is a wart ?	0
How much money did the Marcos steal from their country ?	5
How many people own pets ?	5
Where can I find a list of all the companies in America that offer a direct stock purchase plan ?	4
What is the text of the Fifth Amendment ?	0
What is the meaning of thalassemia ?	0
What is the population of Ohio ?	5
When was the Berlin Wall erected ?	5
What sport does Chris Jogis play ?	1
What is the classic definition of tragic hero ?	0
What does the name `` Anthony '' mean ?	0
How many Great Lakes are there ?	5
What is sonar ?	0
Who portrayed portly criminologist Carl Hyatt on Checkmate ?	3
What does Ouija mean ?	0
What are coral reefs ?	0
How many colleges are in Wyoming ?	5
How many states did Richard Nixon carry in 1972 ?	5
What do you call a professional map drawer ?	1
What California desert is dubbed High Desert ?	4
What food can I use to catch a possum ?	1
What is a reliable site that I can download Heretic 2 ?	4
What is George Lucas 's e-mail address ?	4
Who are the top 10 richest people in the world ?	3
What was Hitler 's favorite movie ?	1
What was the only country in the Western Hemisphere to join the Russian-led boycott of the 1984 Summer Olympics ?	4
How many square feet is Bill Gates ' home ?	5
Who created the character James Bond ?	3
Who gave Abbie Hoffman his first dose of LSD ?	3
What city is also known as `` The Gateway to the West '' ?	4
What color is Chablis ?	1
What was the claim to fame of the football game that saw Fordham defeat Waynesburg State 12601 on September 3 , 1939 ?	0
How is Abigail Arcane related to the villainous opponent of the Swamp Thing ?	0
What element , from the Periodic Table , is a gas or a solid , but never a liquid ?	1
What airport is on the Piccadilly subway line ?	4
Where did Woodstock take place ?	4
What is the occupation of Nicholas Cage ?	3
How much caffeine is in a 16 oz cup of coffee ?	5
What county is Modesto , California in ?	4
What is the meaning of W.B. Yeat 's poem , `` The Three Hermits ? ''	0
What is Grenada 's main commodity export ?	1
What are the most albums sold by one artist or band ?	1
What U.S. Congressman said : `` Keep the faith , baby '' .	3
How can I find out my Moon sign ?	0
What is a stratocaster ?	0
What Batman character tools around on a Batcycle ?	3
What are you caught in if a haboob blows up ?	1
What general direction does the journey in Around the World in 80 Days proceed in ?	4
Who played the Ringo Kid in the 1939 film Stagecoach ?	3
What is the definition of the term `` weapons system '' ?	0
Colin Powell is famous for what ?	0
What country did King Wenceslas rule ?	4
Where is the massive North Korean nuclear complex located ?	4
Who made the first surfboard ?	3
What is the average hours per months spent online by AOL users ?	5
What should you yell to hail a taxi in Madrid ?	0
What was archy , and mehitabel ?	0
Where is former Pro wrestler Johnny `` Rubber Man '' Walker ?	4
What is the name of actor Rex Harrison 's son , who starred in a modestly popular TV show during the late 1960's ?	3
What incident of 1933 did the German Nazis use to justify emergency decrees , imprisoning opponents and vesting more power in themselves ?	1
What are the twin cities ?	4
Who portrayed The Cowardly Lion in The Wizard of Oz ?	3
How long is Camptown Racetrack ?	5
How many people were executed for Abraham Lincoln 's assassination ?	5
What 's the tallest piece on a chessboard ?	1
What 's the favorite food of dragonflies ?	1
Name the Four Horsemen of the Apocalypse .	3
When was Microsoft established ?	5
Who 's the lead singer of the Led Zeppelin band ?	3
What continent is Bolivia on ?	4
What did Vasco da Gama discover ?	1
Who won two gold medals in skiing in the Olympic Games in Calgary ?	3
Jude Law was in what movie ?	1
What do peacocks mate with ?	1
What is main reason for that electric vehicles can 't be popular nowadays ?	0
How far is Yaroslavl from Moscow ?	5
Who was Scrooge 's dead partner in Dickens 's A Christmas Carol ?	3
What is making love ?	0
What is usenet for the Internet ?	0
What is a fear of failure ?	1
How many pitchers occupy the shelf beside the crouching woman in Edgar Degas 's 1886 painting The Tub ?	5
What 's a Craps player called ?	1
Name the organization that is presided by a Security Council .	3
What plant has the largest seed ?	1
Who taught Matt Murdock to use his extraordinary abilities in Marvel comics ?	3
What did Dan Aykroyd and John Belushi quit Saturday Night Live to become ?	1
Where in a tree does photosynthesis occur ?	4
How wide is the Atlantic Ocean ?	5
Name one of the major gods of Hinduism .	3
How much does it cost to have a tree planted by dialing , 900 , 740-TREE ?	5
What category does the color pink denote in the Trivial Pursuit Baby Boomer Edition ?	0
For what reason did the Shea & Gould law firm close their L.A. office ?	0
Who holds the career record for the most major league home runs ?	3
What is a hormone ?	0
What is the murder rate in Windsor , Ontario ?	5
How fast do cheetahs run ?	5
What happened to Moon Maiden ?	0
What is the largest museum in the world ?	4
How do you become a dentist ?	0
Where 's the Bernini-Bristol Hotel ?	4
Name one of the Seven Wonders of the Ancient World .	1
What is the origin of the midwest slang , ` you 're darn tootin ' ?	0
What two vessels fought the first sea battle between iron-covered ships ?	1
Why do they call a hamburger a hamburger when there is no ham ?	0
What is thalassemia ?	0
What is the origin of Boxing Day ?	0
Who did Sonny Liston succeed as world heavyweight boxing champion ?	3
What was the real name of writer Ross Macdonald , creator of the hero Lew Archer ?	3
What card suit originally represented the peasant class ?	1
What city contains the district of Hell 's Kitchen ?	4
Who coined the term NN cyberspace `` in his novel NN Neuromancer '' ?	3
What was the target rate for M3 growth in 1992 ?	5
How far can you see ?	5
How many airline schools are there in the U.S. ?	5
What is Steve Rogers 's profession when he 's not Captain America ?	3
What does 7847+5943 equal ?	5
What is troilism ?	0
When it 's time to relax , what one beer stands clear ?	1
Why are the ears your center of balance ?	0
Name the product that is `` at your grocer 's , at your fingertips . ''	1
What is a conifer ?	0
How many double-word-score spaces are there on a Scrabble Crossword Game board ?	5
What does the E stand for in the equation E=mc2 ?	2
Why can 't you taste anything when you have a cold ?	0
What does a topophobic actor suffer from ?	1
When did the Berlin Wall go up ?	5
In Hemingway 's `` Old Man and the Sea , '' what kind of fish does the old man catch ?	1
How many degrees cooler is the inside of a cucumber than the air outside ?	5
What is average salary of restaurant manager in United States ?	5
In which Tennessee Williams play is one of the characters killed and devoured by a mob of starving children ?	1
What state did the Battle of Bighorn take place in ?	4
How tall is the replica of the Matterhorn at Disneyland ?	5
How many people was Randy Craft convicted of killing ?	5
Who did Richard Nixon tender his resignation to ?	3
How does a hurricane form ?	0
What businesses or agencies would do an employment verification ?	3
What kind of organization is ` Last Chance for Animals ' ?	3
In what state was the first co-educational college established	4
How many people live in cities ?	5
Who was the second man to walk on the moon ?	3
What is a philanthropist ?	0
What singer sings `` Oh Boy '' ?	3
How many school districts are there in the United States ?	5
What do you call a Poker hand with five cards of the same suit ?	1
How many times larger than life size is the Statue of Liberty ?	5
What does Choo Choo Charlie say ?	0
Where can I find information on the cyclone that hit New Jersey on 8/28/1941 ?	4
What ever happened to the once popular Yale Lock Company ?	0
What meter was invented by C.C. Magee in 1935 ?	1
Who says , `` If you don 't look good , we don 't look good '' ?	3
What is being done about the millennium bug ?	0
What king boycotted Prince Charles 's wedding ?	3
How do telephones work ?	0
What monastery was raided by Vikings in the late eighth century ?	1
Who wrote `` Much Ado About Nothing '' ?	3
How do Ouija Boards work ?	0
What is a fear of fish ?	1
What is HTML ?	2
What is the origin of U.S. Army sergeant 's stripes ?	0
Where is Sinn Fein 's headquarters ?	4
What U.S. state ends with a G ?	4
What does `` Janelle '' mean ?	0
What letter does Gorbachev 's middle name start with ?	1
What is the probability that at least 2 out of 25 people will have the same birthday ?	5
What condiment do the Dutch dip their French fries in ?	1
Who 's the only U.S. president to have won a Pulitzer Prize ?	3
Who was Ben Casey 's boss ?	3
Who painted the ceiling of the Sistine Chapel ?	3
What is the origin of the word trigonometry ?	0
What meter did Shakespeare use in writing : `` To be , or not to be , that is the question.. . '' ?	1
What United States President had dreamed that he was assassinated ?	3
What is the major fault line near Kentucky ?	1
What does a red flag mean in auto racing ?	0
How many people in the USA say their number one source of information is the newspaper ?	5
How do you get a girl to have sex with you ?	0
What French seaport claims to be The Home of Wines ?	4
How hot does the inside of an active volcano get ?	5
How many people did Randy Steven Craft murder ?	5
How many American actors were nominated for the best actor Oscar for 1983 ?	5
How many layers of yellow paint is a Faber Mongol pencil lucky enough to be sprayed with ?	5
Which way do you turn your Bic to increase the flame - clockwise or counterclockwise ?	4
What is the nickname of Pennsylvania ?	4
How many freckles does Howdy Doody have on his face ?	5
What are the benefits of a rowing machine ?	0
How many names are there for Eskimo people ?	5
What is the city in which Maurizio Pellegrin lives called ?	4
Who awarded The Flying Fickle Finger of Fate ?	3
What color does litmus paper turn when it comes into contact with a strong acid ?	1
What was football star Elroy Hirsch 's nickname ?	3
How can I find a list of , fax and or email , addresses for human resource departments in Massachusetts ?	0
What beer is ` rockin ' America ? ''	1
What does Warner Bros. call a flightless cuckoo ?	1
What southeast Asian country has the Wang River joining the Ping River at Tak ?	4
When is a woman most fertile ?	5
What is pastrami made of ?	1
Who played Maria in the film West Side Story ?	3
Who said : `` The victor will never be asked if he told the truth '' ?	3
Why do girls have to wear training bras ?	0
What NFL team did Vince Lombardi end his coaching career with ?	3
What is the origin of gametophytic tissue ?	0
What canal does the Thatcher Ferry Bridge span ?	4
What does saliva consist of ?	1
What is limbo ?	0
Where does most of the marijuana entering the United States come from ?	4
What hemisphere is the Philippines in ?	4
What household facility contains a float ball , ballcock , and overflow tube ?	1
Where can I get a complete listing of showtimes in my area ?	4
What ocean surrounds the Madeira Islands ?	4
How many colonies did Germany get to keep after World War I ?	5
Who wrote The Godfather ?	3
What cancer is commonly associated with AIDS ?	1
What is La Nina ?	0
What was the number of people that Randy Steven Craft was convicted of killing ?	5
What did n't Rocky Marciano do in his pro boxing career ?	0
Who did Jackie Kennedy commission to write The Death of a President ?	3
Why is Thanksgiving on a Thursday ?	0
What is a fear of parasites ?	1
How many times was pitcher , Warren Spahn , a 20-game winner in his 21 major league seasons ?	5
Who played the title role in The Romantic Englishwoman ?	3
What 's the third month of the Gregorian calendar ?	5
What is the largest sculpture in the world ?	1
Why did the Globe Theatre burn down ?	0
Where did bocci originate ?	4
What is a fear of crystals or glass ?	1
What 's comic strip photographer Peter Parker 's secret identity ?	3
Name a South African diamond producer ?	3
What is a prism ?	0
How many times has `` Louie , Louie '' been recorded ?	5
Who makes chicken `` finger lickin '' good ?	3
What do the French call La Manche ?	1
How many words are there in the Spanish language ?	5
In what state was there an 11 million gallon oil spill ?	4
What city did the Mormons establish as their headquarters in 1847 ?	4
Where was Lincoln assassinated ?	4
What did Jesse Jackson organize ?	3
Where does `` bovine '' come from ?	0
What California governor said : `` Inaction may be the highest form of action '' ?	3
What two commanders directed the forces in the Battle of El Alamein ?	3
What did Mighty Mouse always sing as he went into action ?	0
What is the largest and most expensive freeway construction project in the U.S. right now ?	4
What is the difference between ninjitsu and kung fu ?	0
What is the difference between optical and digital video ?	0
What time of day did Emperor Hirohito die ?	5
What is the population of Seattle ?	5
How many languages does the Pope speak ?	5
Who is the director and editor of the movie Big starring Tom Hanks ?	3
Who wrote the song , `` Silent Night '' ?	3
What is a camel hair brush actually made out of ?	1
How do you reference a website ?	0
Who is the President of Ghana ?	3
What Leoncavallo opera features a prologue by a clown ?	1
How many South American countries have the letter Z in their names ?	5
Where can I find a person 's address from a telephone number ?	4
How many colored squares are there on a Rubik 's Cube ?	5
What is Nebraska 's most valuable resource ?	1
What Japanese city was once called Edo ?	4
Name a medicine commonly used to combat AIDS ?	1
Who replies `` I know '' to Princess Leia 's confession `` I love you '' in The Empire Strikes Back ?	3
What was the Vietnam War ?	0
What does ` PSI ' stand for ?	2
What planet gave bith to Superman ?	4
Who wrote The Night of the Iguana ?	3
What was Connecticut 's first constitution called ?	1
What type of bridge is the Golden Gate Bridge ?	1
What is the difference between hair and fur ?	0
Who created private detective Philip Marlowe ?	3
What do the number 1 , 2 , and 4 mean on Dr. Pepper bottles ?	0
To what does Microsoft 's Windows 3 owe its success ?	1
What film had Bette Davis creating a scandal by wearing a daring red gown to a society ball ?	1
What color are the castellated walls of the Kremlin ?	1
How long does it take for Spider-Man 's web to evaporate ?	5
What is software piracy ?	0
How do you clean up a cache ?	0
How many referees work a soccer game ?	5
Where is Santa Lucia ?	4
How do I start a bank ?	0
What does caliente translate to in English ?	1
What year was the Avery Dennison company founded ?	5
What does A&W of root beer fame stand for ?	2
What exactly is the purpose of the anteater ?	0
What one of the Backstreet Boys are single ?	3
What was a Mae West on a World War II battleship ?	0
What cable network bills itself as `` the family entertainer '' ?	3
How many propellers helped power the plane the Wright brothers flew into history ?	5
What is a wet dream ?	0
How far is London UK from California ?	5
Who sent the brief message `` I came , I saw , I conquered '' ?	3
What 's the staff of life mentioned in the Lord 's Prayer ?	0
What is the difference between microprocessors & microcontrollers ?	0
What are John C. Calhoun and Henry Clay known as ?	1
How many colors are there in a rainbow ?	5
Who was Bonnie Blue Butler 's father ?	3
What is the primary language in Iceland ?	1
Who took the toys donated for the Doodyville Orphans ' Fund and kept them for himself ?	3
When was Rosa Parks born ?	5
What do economists do ?	0
Who was the founding member of the Pink Floyd band ?	3
What was the occupation of Mandy Rice-Davies ?	3
How do I find a city if I have the area code ?	0
What is HDLC ?	2
What 's the longest river in Canada ?	4
What island is home to statues called Mauis ?	4
What are the Greek numerals ?	0
Who wrote the hymn `` Amazing Grace '' ?	3
Where is the Taj Mahal ?	4
What country would you visit to ski in the Dolomites ?	4
What is capitalism according to Max Weber ?	0
Which thrilled taste buds first - Snickers or 3 Musketeers ?	1
Who was the conservationist who served as spokesperson for Post Grape Nuts ?	3
What William Makepeace Thackeray novel was made into a film by Stanley Kubrick ?	1
What building appropriately enough is depicted on the back of the 1-dollar bill ?	4
What two vegetables are combined in succotash ?	1
Where did Indian Pudding come from ?	0
What did the Chinese emperor present to the English soldier Gordon in recognition of his services in quelling rebellions ?	1
What Russian novel embracing more the 5 characters is set in the Napoleonic Wars ?	1
How do you measure the heat of the sun ?	0
What high school does Archie attend ?	3
What is the origin of the peace symbol ?	0
Who is the fastest swimmer in the world ?	3
What type is a snail ?	1
How did names come about ?	0
Who invented the toothbrush ?	3
What is the population of Mozambique ?	5
Name the Islamic counterpart to the Red Cross .	1
How many rows of sprocket holes does a roll of 35-millimeter film have ?	5
What was the importance of Magellan ?	0
When are the Oscars Academy Awards in 1999 ?	5
Which mosquito 's bite draws blood , DT NN CC DT NN .	1
What was FDR 's dog 's name ?	1
What former president 's daughter has written a book titled Murder in the White House ?	3
Who was the first black to be head coach of a major league pro sports team ?	3
What animal has been called The Poor Man 's Cow ?	1
Where is Logan Airport ?	4
What are the seven deadly sins ?	0
What line of luggage is named after a famous American flier ?	1
What is the spectrum of a sine wave ?	0
